datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,day,month,day_number,year,hour,atemp
2012-04-08 16:00:00,2,0,0,1,26.24,19,22.0028,476.0,Sunday,4,8,2012,16,
2012-04-08 17:00:00,2,0,0,1,25.42,22,19.9995,411.0,Sunday,4,8,2012,17,
2012-04-08 18:00:00,2,0,0,1,25.42,25,22.0028,310.0,Sunday,4,8,2012,18,
2012-04-08 19:00:00,2,0,0,1,24.6,23,26.0027,276.0,Sunday,4,8,2012,19,
2012-04-08 20:00:00,2,0,0,1,22.96,28,27.9993,211.0,Sunday,4,8,2012,20,
2012-04-08 21:00:00,2,0,0,1,21.32,34,15.0013,130.0,Sunday,4,8,2012,21,
2012-04-08 22:00:00,2,0,0,1,20.5,36,15.0013,118.0,Sunday,4,8,2012,22,
2012-04-08 23:00:00,2,0,0,1,20.5,39,16.9979,51.0,Sunday,4,8,2012,23,
2012-04-09 00:00:00,2,0,1,1,19.68,39,19.0012,37.0,Monday,4,9,2012,0,
2012-04-09 01:00:00,2,0,1,1,18.86,41,8.9981,16.0,Monday,4,9,2012,1,
2012-04-09 02:00:00,2,0,1,1,18.86,31,12.998,6.0,Monday,4,9,2012,2,
2012-04-09 03:00:00,2,0,1,1,18.04,30,11.0014,3.0,Monday,4,9,2012,3,
2012-04-09 04:00:00,2,0,1,1,18.04,24,12.998,5.0,Monday,4,9,2012,4,
2012-04-09 05:00:00,2,0,1,1,18.04,24,12.998,32.0,Monday,4,9,2012,5,
2012-04-09 06:00:00,2,0,1,1,17.22,26,15.0013,111.0,Monday,4,9,2012,6,
2012-04-09 07:00:00,2,0,1,1,17.22,28,12.998,331.0,Monday,4,9,2012,7,
2012-04-09 08:00:00,2,0,1,1,18.04,30,12.998,617.0,Monday,4,9,2012,8,
2012-04-09 09:00:00,2,0,1,1,18.86,31,23.9994,286.0,Monday,4,9,2012,9,
2012-04-09 10:00:00,2,0,1,1,20.5,27,32.9975,178.0,Monday,4,9,2012,10,
2012-04-09 11:00:00,2,0,1,1,21.32,27,27.9993,223.0,Monday,4,9,2012,11,
2012-04-09 12:00:00,2,0,1,1,22.14,28,47.9988,280.0,Monday,4,9,2012,12,
2012-04-09 13:00:00,2,0,1,1,22.14,28,39.0007,281.0,Monday,4,9,2012,13,
2012-04-09 14:00:00,2,0,1,1,22.96,28,36.9974,218.0,Monday,4,9,2012,14,
2012-04-09 15:00:00,2,0,1,1,23.78,28,36.9974,255.0,Monday,4,9,2012,15,
2012-04-09 16:00:00,2,0,1,1,22.96,30,27.9993,391.0,Monday,4,9,2012,16,
2012-04-09 17:00:00,2,0,1,1,22.14,32,27.9993,632.0,Monday,4,9,2012,17,
2012-04-09 18:00:00,2,0,1,1,22.14,34,19.9995,646.0,Monday,4,9,2012,18,
2012-04-09 19:00:00,2,0,1,1,21.32,34,23.9994,421.0,Monday,4,9,2012,19,
2012-04-09 20:00:00,2,0,1,1,20.5,36,30.0026,276.0,Monday,4,9,2012,20,
2012-04-09 21:00:00,2,0,1,3,19.68,41,27.9993,165.0,Monday,4,9,2012,21,
2012-04-09 22:00:00,2,0,1,2,18.86,41,32.9975,108.0,Monday,4,9,2012,22,
2012-04-09 23:00:00,2,0,1,1,18.04,44,19.9995,67.0,Monday,4,9,2012,23,
2012-04-10 00:00:00,2,0,1,2,18.04,47,19.0012,26.0,Tuesday,4,10,2012,0,
2012-04-10 01:00:00,2,0,1,1,17.22,50,15.0013,9.0,Tuesday,4,10,2012,1,
2012-04-10 02:00:00,2,0,1,1,14.76,71,8.9981,2.0,Tuesday,4,10,2012,2,
2012-04-10 03:00:00,2,0,1,1,14.76,71,8.9981,2.0,Tuesday,4,10,2012,3,
2012-04-10 04:00:00,2,0,1,1,13.94,71,8.9981,2.0,Tuesday,4,10,2012,4,
2012-04-10 05:00:00,2,0,1,1,13.94,71,8.9981,24.0,Tuesday,4,10,2012,5,
2012-04-10 06:00:00,2,0,1,1,13.94,71,7.0015,103.0,Tuesday,4,10,2012,6,
2012-04-10 07:00:00,2,0,1,1,13.94,71,7.0015,384.0,Tuesday,4,10,2012,7,
2012-04-10 08:00:00,2,0,1,1,15.58,62,8.9981,692.0,Tuesday,4,10,2012,8,
2012-04-10 09:00:00,2,0,1,1,17.22,67,12.998,319.0,Tuesday,4,10,2012,9,
2012-04-10 10:00:00,2,0,1,1,18.86,47,11.0014,181.0,Tuesday,4,10,2012,10,
2012-04-10 11:00:00,2,0,1,1,20.5,36,0.0,239.0,Tuesday,4,10,2012,11,
2012-04-10 12:00:00,2,0,1,1,22.14,22,19.0012,259.0,Tuesday,4,10,2012,12,
2012-04-10 13:00:00,2,0,1,1,21.32,23,11.0014,283.0,Tuesday,4,10,2012,13,
2012-04-10 14:00:00,2,0,1,1,22.14,24,12.998,224.0,Tuesday,4,10,2012,14,
2012-04-10 15:00:00,2,0,1,1,22.96,21,19.9995,203.0,Tuesday,4,10,2012,15,
2012-04-10 16:00:00,2,0,1,1,23.78,21,16.9979,362.0,Tuesday,4,10,2012,16,
2012-04-10 17:00:00,2,0,1,1,22.96,21,35.0008,744.0,Tuesday,4,10,2012,17,
2012-04-10 18:00:00,2,0,1,1,22.14,22,27.9993,704.0,Tuesday,4,10,2012,18,
2012-04-10 19:00:00,2,0,1,1,21.32,20,23.9994,479.0,Tuesday,4,10,2012,19,
2012-04-10 20:00:00,2,0,1,1,18.86,28,26.0027,282.0,Tuesday,4,10,2012,20,
2012-04-10 21:00:00,2,0,1,1,18.04,30,30.0026,206.0,Tuesday,4,10,2012,21,
2012-04-10 22:00:00,2,0,1,1,16.4,37,32.9975,127.0,Tuesday,4,10,2012,22,
2012-04-10 23:00:00,2,0,1,1,14.76,40,27.9993,62.0,Tuesday,4,10,2012,23,
2012-04-11 00:00:00,2,0,1,1,13.94,36,27.9993,30.0,Wednesday,4,11,2012,0,
2012-04-11 01:00:00,2,0,1,1,13.94,39,19.0012,12.0,Wednesday,4,11,2012,1,
2012-04-11 02:00:00,2,0,1,1,13.12,45,19.0012,2.0,Wednesday,4,11,2012,2,
2012-04-11 03:00:00,2,0,1,1,12.3,49,15.0013,2.0,Wednesday,4,11,2012,3,
2012-04-11 05:00:00,2,0,1,1,11.48,56,12.998,27.0,Wednesday,4,11,2012,5,
2012-04-11 06:00:00,2,0,1,1,11.48,56,7.0015,106.0,Wednesday,4,11,2012,6,
2012-04-11 07:00:00,2,0,1,1,11.48,52,8.9981,321.0,Wednesday,4,11,2012,7,
2012-04-11 08:00:00,2,0,1,1,12.3,49,15.0013,595.0,Wednesday,4,11,2012,8,
2012-04-11 09:00:00,2,0,1,2,13.12,49,19.9995,302.0,Wednesday,4,11,2012,9,
2012-04-11 10:00:00,2,0,1,2,13.94,49,22.0028,153.0,Wednesday,4,11,2012,10,
2012-04-11 11:00:00,2,0,1,2,15.58,43,22.0028,180.0,Wednesday,4,11,2012,11,
2012-04-11 12:00:00,2,0,1,2,14.76,46,26.0027,182.0,Wednesday,4,11,2012,12,
2012-04-11 13:00:00,2,0,1,2,16.4,40,23.9994,163.0,Wednesday,4,11,2012,13,
2012-04-11 14:00:00,2,0,1,1,14.76,57,12.998,135.0,Wednesday,4,11,2012,14,
2012-04-11 15:00:00,2,0,1,3,15.58,46,15.0013,202.0,Wednesday,4,11,2012,15,
2012-04-11 16:00:00,2,0,1,1,18.04,33,19.9995,307.0,Wednesday,4,11,2012,16,
2012-04-11 17:00:00,2,0,1,1,17.22,35,26.0027,579.0,Wednesday,4,11,2012,17,
2012-04-11 18:00:00,2,0,1,3,16.4,43,27.9993,585.0,Wednesday,4,11,2012,18,
2012-04-11 19:00:00,2,0,1,1,16.4,40,23.9994,384.0,Wednesday,4,11,2012,19,
2012-04-11 20:00:00,2,0,1,1,14.76,46,22.0028,235.0,Wednesday,4,11,2012,20,
2012-04-11 21:00:00,2,0,1,1,13.94,57,26.0027,165.0,Wednesday,4,11,2012,21,
2012-04-11 22:00:00,2,0,1,1,13.94,57,22.0028,134.0,Wednesday,4,11,2012,22,
2012-04-11 23:00:00,2,0,1,1,13.94,57,19.9995,61.0,Wednesday,4,11,2012,23,
2012-04-12 00:00:00,2,0,1,1,13.12,66,19.0012,23.0,Thursday,4,12,2012,0,
2012-04-12 01:00:00,2,0,1,1,13.12,66,15.0013,9.0,Thursday,4,12,2012,1,
2012-04-12 02:00:00,2,0,1,1,13.12,61,19.0012,4.0,Thursday,4,12,2012,2,
2012-04-12 03:00:00,2,0,1,1,13.12,61,16.9979,5.0,Thursday,4,12,2012,3,
2012-04-12 04:00:00,2,0,1,1,12.3,61,15.0013,1.0,Thursday,4,12,2012,4,
2012-04-12 05:00:00,2,0,1,1,12.3,61,15.0013,21.0,Thursday,4,12,2012,5,
2012-04-12 06:00:00,2,0,1,1,12.3,65,16.9979,96.0,Thursday,4,12,2012,6,
2012-04-12 07:00:00,2,0,1,1,12.3,65,22.0028,306.0,Thursday,4,12,2012,7,
2012-04-12 08:00:00,2,0,1,1,13.12,66,22.0028,624.0,Thursday,4,12,2012,8,
2012-04-12 09:00:00,2,0,1,1,14.76,57,23.9994,287.0,Thursday,4,12,2012,9,
2012-04-12 10:00:00,2,0,1,1,16.4,50,19.9995,141.0,Thursday,4,12,2012,10,
2012-04-12 11:00:00,2,0,1,1,17.22,47,19.9995,224.0,Thursday,4,12,2012,11,
2012-04-12 12:00:00,2,0,1,1,18.86,41,30.0026,259.0,Thursday,4,12,2012,12,
2012-04-12 13:00:00,2,0,1,1,19.68,36,30.0026,203.0,Thursday,4,12,2012,13,
2012-04-12 14:00:00,2,0,1,1,20.5,31,22.0028,224.0,Thursday,4,12,2012,14,
2012-04-12 15:00:00,2,0,1,1,19.68,31,16.9979,211.0,Thursday,4,12,2012,15,
2012-04-12 16:00:00,2,0,1,1,19.68,31,19.0012,353.0,Thursday,4,12,2012,16,
2012-04-12 17:00:00,2,0,1,1,20.5,27,26.0027,656.0,Thursday,4,12,2012,17,
2012-04-12 18:00:00,2,0,1,1,20.5,27,26.0027,610.0,Thursday,4,12,2012,18,
2012-04-12 19:00:00,2,0,1,1,18.86,31,19.9995,433.0,Thursday,4,12,2012,19,
2012-04-12 20:00:00,2,0,1,1,18.04,33,16.9979,280.0,Thursday,4,12,2012,20,
2012-04-12 21:00:00,2,0,1,1,17.22,35,8.9981,187.0,Thursday,4,12,2012,21,
2012-04-12 22:00:00,2,0,1,1,17.22,35,12.998,158.0,Thursday,4,12,2012,22,
2012-04-12 23:00:00,2,0,1,1,17.22,35,12.998,94.0,Thursday,4,12,2012,23,
2012-04-13 00:00:00,2,0,1,1,16.4,37,16.9979,55.0,Friday,4,13,2012,0,
2012-04-13 01:00:00,2,0,1,1,14.76,46,12.998,30.0,Friday,4,13,2012,1,
2012-04-13 02:00:00,2,0,1,1,13.94,49,12.998,11.0,Friday,4,13,2012,2,
2012-04-13 03:00:00,2,0,1,1,13.94,61,11.0014,11.0,Friday,4,13,2012,3,
2012-04-13 04:00:00,2,0,1,2,13.94,53,8.9981,5.0,Friday,4,13,2012,4,
2012-04-13 05:00:00,2,0,1,2,13.94,53,11.0014,21.0,Friday,4,13,2012,5,
2012-04-13 06:00:00,2,0,1,1,13.12,57,11.0014,84.0,Friday,4,13,2012,6,
2012-04-13 07:00:00,2,0,1,1,13.94,61,15.0013,296.0,Friday,4,13,2012,7,
2012-04-13 08:00:00,2,0,1,1,15.58,46,11.0014,563.0,Friday,4,13,2012,8,
2012-04-13 09:00:00,2,0,1,1,17.22,41,11.0014,330.0,Friday,4,13,2012,9,
2012-04-13 10:00:00,2,0,1,1,18.04,38,12.998,192.0,Friday,4,13,2012,10,
2012-04-13 11:00:00,2,0,1,1,18.86,36,8.9981,233.0,Friday,4,13,2012,11,
2012-04-13 12:00:00,2,0,1,1,20.5,31,0.0,322.0,Friday,4,13,2012,12,
2012-04-13 13:00:00,2,0,1,1,21.32,27,19.0012,358.0,Friday,4,13,2012,13,
2012-04-13 14:00:00,2,0,1,1,21.32,27,0.0,348.0,Friday,4,13,2012,14,
2012-04-13 15:00:00,2,0,1,1,22.14,28,16.9979,352.0,Friday,4,13,2012,15,
2012-04-13 16:00:00,2,0,1,1,22.96,26,16.9979,463.0,Friday,4,13,2012,16,
2012-04-13 17:00:00,2,0,1,1,22.96,24,11.0014,738.0,Friday,4,13,2012,17,
2012-04-13 18:00:00,2,0,1,1,22.14,26,8.9981,671.0,Friday,4,13,2012,18,
2012-04-13 19:00:00,2,0,1,1,22.14,24,11.0014,427.0,Friday,4,13,2012,19,
2012-04-13 20:00:00,2,0,1,1,20.5,29,8.9981,286.0,Friday,4,13,2012,20,
2012-04-13 21:00:00,2,0,1,1,20.5,36,0.0,189.0,Friday,4,13,2012,21,
2012-04-13 22:00:00,2,0,1,1,18.04,62,7.0015,215.0,Friday,4,13,2012,22,
2012-04-13 23:00:00,2,0,1,1,17.22,62,6.0032,198.0,Friday,4,13,2012,23,
2012-04-14 00:00:00,2,0,0,1,16.4,58,8.9981,96.0,Saturday,4,14,2012,0,
2012-04-14 01:00:00,2,0,0,1,16.4,58,8.9981,70.0,Saturday,4,14,2012,1,
2012-04-14 02:00:00,2,0,0,1,15.58,66,8.9981,56.0,Saturday,4,14,2012,2,
2012-04-14 03:00:00,2,0,0,1,14.76,66,6.0032,32.0,Saturday,4,14,2012,3,
2012-04-14 04:00:00,2,0,0,1,14.76,71,7.0015,14.0,Saturday,4,14,2012,4,
2012-04-14 05:00:00,2,0,0,1,14.76,66,7.0015,7.0,Saturday,4,14,2012,5,
2012-04-14 06:00:00,2,0,0,1,13.94,76,11.0014,21.0,Saturday,4,14,2012,6,
2012-04-14 07:00:00,2,0,0,1,14.76,71,7.0015,64.0,Saturday,4,14,2012,7,
2012-04-14 08:00:00,2,0,0,1,14.76,71,8.9981,160.0,Saturday,4,14,2012,8,
2012-04-14 09:00:00,2,0,0,1,17.22,54,8.9981,265.0,Saturday,4,14,2012,9,
2012-04-14 10:00:00,2,0,0,1,18.86,51,11.0014,406.0,Saturday,4,14,2012,10,
2012-04-14 11:00:00,2,0,0,1,21.32,45,12.998,564.0,Saturday,4,14,2012,11,
2012-04-14 12:00:00,2,0,0,1,23.78,35,16.9979,678.0,Saturday,4,14,2012,12,
2012-04-14 13:00:00,2,0,0,1,25.42,33,19.9995,678.0,Saturday,4,14,2012,13,
2012-04-14 14:00:00,2,0,0,2,26.24,27,30.0026,660.0,Saturday,4,14,2012,14,
2012-04-14 15:00:00,2,0,0,2,26.24,27,23.9994,658.0,Saturday,4,14,2012,15,
2012-04-14 16:00:00,2,0,0,2,26.24,27,23.9994,582.0,Saturday,4,14,2012,16,
2012-04-14 17:00:00,2,0,0,2,25.42,33,16.9979,560.0,Saturday,4,14,2012,17,
2012-04-14 18:00:00,2,0,0,2,25.42,35,15.0013,481.0,Saturday,4,14,2012,18,
2012-04-14 19:00:00,2,0,0,2,24.6,40,11.0014,459.0,Saturday,4,14,2012,19,
2012-04-14 20:00:00,2,0,0,2,22.96,46,8.9981,321.0,Saturday,4,14,2012,20,
2012-04-14 21:00:00,2,0,0,2,22.96,43,8.9981,220.0,Saturday,4,14,2012,21,
2012-04-14 22:00:00,2,0,0,2,22.14,52,11.0014,212.0,Saturday,4,14,2012,22,
2012-04-14 23:00:00,2,0,0,2,22.14,56,12.998,196.0,Saturday,4,14,2012,23,
2012-04-15 00:00:00,2,0,0,2,22.14,56,12.998,124.0,Sunday,4,15,2012,0,
2012-04-15 01:00:00,2,0,0,2,22.14,56,11.0014,106.0,Sunday,4,15,2012,1,
2012-04-15 02:00:00,2,0,0,2,22.14,56,7.0015,74.0,Sunday,4,15,2012,2,
2012-04-15 03:00:00,2,0,0,2,21.32,59,8.9981,45.0,Sunday,4,15,2012,3,
2012-04-15 04:00:00,2,0,0,2,22.14,52,0.0,12.0,Sunday,4,15,2012,4,
2012-04-15 05:00:00,2,0,0,1,20.5,68,11.0014,10.0,Sunday,4,15,2012,5,
2012-04-15 06:00:00,2,0,0,1,20.5,63,8.9981,16.0,Sunday,4,15,2012,6,
2012-04-15 07:00:00,2,0,0,1,20.5,63,7.0015,46.0,Sunday,4,15,2012,7,
2012-04-15 08:00:00,2,0,0,1,21.32,59,0.0,97.0,Sunday,4,15,2012,8,
2012-04-15 09:00:00,2,0,0,1,22.14,56,15.0013,251.0,Sunday,4,15,2012,9,
2012-04-15 10:00:00,2,0,0,1,23.78,53,15.0013,421.0,Sunday,4,15,2012,10,
2012-04-15 11:00:00,2,0,0,1,25.42,46,19.9995,528.0,Sunday,4,15,2012,11,
2012-04-15 12:00:00,2,0,0,1,26.24,44,19.0012,635.0,Sunday,4,15,2012,12,
2012-04-15 13:00:00,2,0,0,1,27.06,44,19.0012,681.0,Sunday,4,15,2012,13,
2012-04-15 14:00:00,2,0,0,1,28.7,39,19.0012,628.0,Sunday,4,15,2012,14,
2012-04-15 15:00:00,2,0,0,1,28.7,39,26.0027,617.0,Sunday,4,15,2012,15,
2012-04-15 16:00:00,2,0,0,1,29.52,39,23.9994,616.0,Sunday,4,15,2012,16,
2012-04-15 17:00:00,2,0,0,1,28.7,42,22.0028,623.0,Sunday,4,15,2012,17,
2012-04-15 18:00:00,2,0,0,1,28.7,42,16.9979,479.0,Sunday,4,15,2012,18,
2012-04-15 19:00:00,2,0,0,1,28.7,42,16.9979,379.0,Sunday,4,15,2012,19,
2012-04-15 20:00:00,2,0,0,1,26.24,50,15.0013,291.0,Sunday,4,15,2012,20,
2012-04-15 21:00:00,2,0,0,1,25.42,57,16.9979,229.0,Sunday,4,15,2012,21,
2012-04-15 22:00:00,2,0,0,1,27.88,44,23.9994,134.0,Sunday,4,15,2012,22,
2012-04-15 23:00:00,2,0,0,1,27.06,50,26.0027,90.0,Sunday,4,15,2012,23,
2012-04-16 00:00:00,2,1,0,1,26.24,53,22.0028,41.0,Monday,4,16,2012,0,
2012-04-16 01:00:00,2,1,0,1,25.42,61,23.9994,28.0,Monday,4,16,2012,1,
2012-04-16 02:00:00,2,1,0,1,24.6,64,16.9979,14.0,Monday,4,16,2012,2,
2012-04-16 03:00:00,2,1,0,1,23.78,68,12.998,8.0,Monday,4,16,2012,3,
2012-04-16 04:00:00,2,1,0,1,22.14,77,15.0013,6.0,Monday,4,16,2012,4,
2012-04-16 05:00:00,2,1,0,1,22.14,77,15.0013,38.0,Monday,4,16,2012,5,
2012-04-16 06:00:00,2,1,0,1,21.32,83,11.0014,133.0,Monday,4,16,2012,6,
2012-04-16 07:00:00,2,1,0,1,21.32,83,8.9981,387.0,Monday,4,16,2012,7,
2012-04-16 08:00:00,2,1,0,2,22.96,83,11.0014,597.0,Monday,4,16,2012,8,
2012-04-16 09:00:00,2,1,0,1,25.42,69,15.0013,297.0,Monday,4,16,2012,9,
2012-04-16 10:00:00,2,1,0,1,25.42,69,16.9979,224.0,Monday,4,16,2012,10,
2012-04-16 11:00:00,2,1,0,1,26.24,65,16.9979,251.0,Monday,4,16,2012,11,
2012-04-16 12:00:00,2,1,0,1,27.88,57,16.9979,271.0,Monday,4,16,2012,12,
2012-04-16 13:00:00,2,1,0,1,30.34,45,19.9995,263.0,Monday,4,16,2012,13,
2012-04-16 14:00:00,2,1,0,1,31.16,45,22.0028,288.0,Monday,4,16,2012,14,
2012-04-16 15:00:00,2,1,0,1,32.8,33,30.0026,275.0,Monday,4,16,2012,15,
2012-04-16 16:00:00,2,1,0,1,32.8,33,31.0009,358.0,Monday,4,16,2012,16,
2012-04-16 17:00:00,2,1,0,1,32.8,33,26.0027,712.0,Monday,4,16,2012,17,
2012-04-16 18:00:00,2,1,0,1,32.8,31,26.0027,676.0,Monday,4,16,2012,18,
2012-04-16 19:00:00,2,1,0,1,31.16,35,26.0027,522.0,Monday,4,16,2012,19,
2012-04-16 20:00:00,2,1,0,1,30.34,37,19.9995,375.0,Monday,4,16,2012,20,
2012-04-16 21:00:00,2,1,0,1,27.88,51,16.9979,271.0,Monday,4,16,2012,21,
2012-04-16 22:00:00,2,1,0,1,27.88,51,16.9979,214.0,Monday,4,16,2012,22,
2012-04-16 23:00:00,2,1,0,1,28.7,45,19.9995,121.0,Monday,4,16,2012,23,
2012-04-17 00:00:00,2,0,1,1,27.06,54,12.998,43.0,Tuesday,4,17,2012,0,
2012-04-17 01:00:00,2,0,1,1,26.24,57,11.0014,11.0,Tuesday,4,17,2012,1,
2012-04-17 02:00:00,2,0,1,1,22.96,83,7.0015,4.0,Tuesday,4,17,2012,2,
2012-04-17 03:00:00,2,0,1,1,22.96,83,6.0032,6.0,Tuesday,4,17,2012,3,
2012-04-17 04:00:00,2,0,1,1,27.06,44,15.0013,9.0,Tuesday,4,17,2012,4,
2012-04-17 05:00:00,2,0,1,1,24.6,53,16.9979,30.0,Tuesday,4,17,2012,5,
2012-04-17 06:00:00,2,0,1,1,24.6,46,16.9979,144.0,Tuesday,4,17,2012,6,
2012-04-17 07:00:00,2,0,1,1,24.6,43,16.9979,461.0,Tuesday,4,17,2012,7,
2012-04-17 08:00:00,2,0,1,1,24.6,43,15.0013,673.0,Tuesday,4,17,2012,8,
2012-04-17 09:00:00,2,0,1,1,24.6,38,32.9975,400.0,Tuesday,4,17,2012,9,
2012-04-17 10:00:00,2,0,1,1,24.6,38,27.9993,217.0,Tuesday,4,17,2012,10,
2012-04-17 11:00:00,2,0,1,1,24.6,33,27.9993,239.0,Tuesday,4,17,2012,11,
2012-04-17 12:00:00,2,0,1,1,24.6,33,23.9994,244.0,Tuesday,4,17,2012,12,
2012-04-17 13:00:00,2,0,1,1,25.42,29,16.9979,239.0,Tuesday,4,17,2012,13,
2012-04-17 14:00:00,2,0,1,1,26.24,27,19.0012,257.0,Tuesday,4,17,2012,14,
2012-04-17 15:00:00,2,0,1,1,27.06,24,22.0028,308.0,Tuesday,4,17,2012,15,
2012-04-17 16:00:00,2,0,1,1,27.88,22,23.9994,370.0,Tuesday,4,17,2012,16,
2012-04-17 17:00:00,2,0,1,1,26.24,25,19.9995,781.0,Tuesday,4,17,2012,17,
2012-04-17 18:00:00,2,0,1,1,26.24,25,19.0012,775.0,Tuesday,4,17,2012,18,
2012-04-17 19:00:00,2,0,1,1,24.6,26,16.9979,537.0,Tuesday,4,17,2012,19,
2012-04-17 20:00:00,2,0,1,1,24.6,23,19.0012,402.0,Tuesday,4,17,2012,20,
2012-04-17 21:00:00,2,0,1,1,22.96,26,19.9995,297.0,Tuesday,4,17,2012,21,
2012-04-17 22:00:00,2,0,1,1,22.14,30,16.9979,162.0,Tuesday,4,17,2012,22,
2012-04-17 23:00:00,2,0,1,1,22.14,32,15.0013,82.0,Tuesday,4,17,2012,23,
2012-04-18 00:00:00,2,0,1,1,22.14,32,11.0014,38.0,Wednesday,4,18,2012,0,
2012-04-18 01:00:00,2,0,1,1,21.32,34,12.998,14.0,Wednesday,4,18,2012,1,
2012-04-18 02:00:00,2,0,1,2,20.5,42,12.998,9.0,Wednesday,4,18,2012,2,
2012-04-18 03:00:00,2,0,1,2,20.5,42,15.0013,6.0,Wednesday,4,18,2012,3,
2012-04-18 04:00:00,2,0,1,2,20.5,42,19.0012,7.0,Wednesday,4,18,2012,4,
2012-04-18 05:00:00,2,0,1,2,20.5,39,19.0012,34.0,Wednesday,4,18,2012,5,
2012-04-18 06:00:00,2,0,1,2,20.5,39,19.0012,134.0,Wednesday,4,18,2012,6,
2012-04-18 07:00:00,2,0,1,2,20.5,39,12.998,418.0,Wednesday,4,18,2012,7,
2012-04-18 08:00:00,2,0,1,3,20.5,39,12.998,576.0,Wednesday,4,18,2012,8,
2012-04-18 09:00:00,2,0,1,3,19.68,44,19.9995,265.0,Wednesday,4,18,2012,9,
2012-04-18 10:00:00,2,0,1,3,19.68,47,15.0013,147.0,Wednesday,4,18,2012,10,
2012-04-18 11:00:00,2,0,1,3,18.86,47,16.9979,119.0,Wednesday,4,18,2012,11,
2012-04-18 12:00:00,2,0,1,3,18.86,51,7.0015,110.0,Wednesday,4,18,2012,12,
2012-04-18 13:00:00,2,0,1,3,18.86,59,0.0,64.0,Wednesday,4,18,2012,13,
2012-04-18 14:00:00,2,0,1,3,18.04,72,7.0015,51.0,Wednesday,4,18,2012,14,
2012-04-18 15:00:00,2,0,1,3,17.22,77,12.998,98.0,Wednesday,4,18,2012,15,
2012-04-18 16:00:00,2,0,1,2,17.22,77,15.0013,235.0,Wednesday,4,18,2012,16,
2012-04-18 17:00:00,2,0,1,2,17.22,77,12.998,488.0,Wednesday,4,18,2012,17,
2012-04-18 18:00:00,2,0,1,2,17.22,77,0.0,505.0,Wednesday,4,18,2012,18,
2012-04-18 19:00:00,2,0,1,2,17.22,77,8.9981,368.0,Wednesday,4,18,2012,19,
2012-04-18 20:00:00,2,0,1,2,17.22,77,7.0015,260.0,Wednesday,4,18,2012,20,
2012-04-18 21:00:00,2,0,1,2,17.22,82,6.0032,189.0,Wednesday,4,18,2012,21,
2012-04-18 22:00:00,2,0,1,2,17.22,77,6.0032,162.0,Wednesday,4,18,2012,22,
2012-04-18 23:00:00,2,0,1,2,17.22,77,0.0,70.0,Wednesday,4,18,2012,23,
2012-04-19 00:00:00,2,0,1,3,17.22,77,0.0,25.0,Thursday,4,19,2012,0,
2012-04-19 01:00:00,2,0,1,3,17.22,77,7.0015,13.0,Thursday,4,19,2012,1,
2012-04-19 02:00:00,2,0,1,2,17.22,77,0.0,6.0,Thursday,4,19,2012,2,
2012-04-19 03:00:00,2,0,1,2,17.22,77,0.0,4.0,Thursday,4,19,2012,3,
2012-04-19 04:00:00,2,0,1,2,17.22,71,0.0,4.0,Thursday,4,19,2012,4,
2012-04-19 05:00:00,2,0,1,1,16.4,82,0.0,30.0,Thursday,4,19,2012,5,
2012-04-19 06:00:00,2,0,1,2,16.4,82,7.0015,120.0,Thursday,4,19,2012,6,
2012-04-19 07:00:00,2,0,1,2,16.4,82,8.9981,406.0,Thursday,4,19,2012,7,
2012-04-19 08:00:00,2,0,1,2,17.22,82,7.0015,677.0,Thursday,4,19,2012,8,
2012-04-19 09:00:00,2,0,1,2,18.86,72,0.0,301.0,Thursday,4,19,2012,9,
2012-04-19 10:00:00,2,0,1,1,19.68,63,6.0032,189.0,Thursday,4,19,2012,10,
2012-04-19 11:00:00,2,0,1,1,21.32,48,0.0,229.0,Thursday,4,19,2012,11,
2012-04-19 12:00:00,2,0,1,1,22.14,49,0.0,264.0,Thursday,4,19,2012,12,
2012-04-19 13:00:00,2,0,1,1,22.96,46,0.0,238.0,Thursday,4,19,2012,13,
2012-04-19 14:00:00,2,0,1,1,23.78,43,0.0,237.0,Thursday,4,19,2012,14,
2012-04-19 15:00:00,2,0,1,1,24.6,43,0.0,262.0,Thursday,4,19,2012,15,
2012-04-19 16:00:00,2,0,1,1,25.42,41,7.0015,387.0,Thursday,4,19,2012,16,
2012-04-19 17:00:00,2,0,1,1,24.6,43,6.0032,748.0,Thursday,4,19,2012,17,
2012-04-19 18:00:00,2,0,1,1,24.6,43,6.0032,776.0,Thursday,4,19,2012,18,
2012-04-19 19:00:00,2,0,1,1,23.78,46,8.9981,586.0,Thursday,4,19,2012,19,
2012-04-19 20:00:00,2,0,1,1,22.96,49,15.0013,404.0,Thursday,4,19,2012,20,
2012-04-19 21:00:00,2,0,1,1,21.32,55,7.0015,267.0,Thursday,4,19,2012,21,
2012-04-19 22:00:00,2,0,1,1,21.32,59,12.998,248.0,Thursday,4,19,2012,22,
2012-04-19 23:00:00,2,0,1,1,20.5,63,7.0015,144.0,Thursday,4,19,2012,23,
2012-05-01 00:00:00,2,0,1,2,20.5,59,12.998,35.0,Tuesday,5,1,2012,0,
2012-05-01 01:00:00,2,0,1,2,20.5,63,8.9981,21.0,Tuesday,5,1,2012,1,
