season,holiday,workingday,weather,temp,humidity,windspeed,count,heure
4,1,0,1,12.3,45,11.0014,83,21
4,1,0,1,13.12,39,12.998,91,22
4,1,0,1,12.3,45,6.0032,73,23
4,0,0,1,9.84,60,8.9981,64,0
4,0,0,1,9.84,60,8.9981,54,1
4,0,0,1,9.84,65,6.0032,46,2
4,0,0,1,9.84,70,8.9981,17,3
4,0,0,1,8.2,80,8.9981,7,4
4,0,0,1,9.02,75,6.0032,4,5
4,0,0,1,9.02,75,11.0014,7,6
4,0,0,1,9.02,75,12.998,27,7
4,0,0,1,10.66,70,12.998,101,8
4,0,0,1,12.3,61,11.0014,160,9
4,0,0,1,13.94,61,19.0012,232,10
4,0,0,1,15.58,54,19.0012,315,11
4,0,0,1,18.04,44,19.0012,366,12
4,0,0,1,19.68,36,19.0012,353,13
4,0,0,1,20.5,36,19.9995,435,14
4,0,0,1,21.32,29,19.0012,386,15
4,0,0,1,21.32,32,16.9979,361,16
4,0,0,1,20.5,34,16.9979,285,17
4,0,0,1,17.22,58,12.998,203,18
4,0,0,1,17.22,50,16.9979,171,19
4,0,0,1,17.22,50,19.0012,132,20
4,0,0,1,17.22,47,19.0012,122,21
4,0,0,1,17.22,47,16.9979,118,22
4,0,0,1,16.4,58,11.0014,101,23
4,0,0,2,16.4,58,12.998,73,0
4,0,0,2,14.76,66,12.998,71,1
4,0,0,1,14.76,57,7.0015,57,2
4,0,0,2,14.76,62,8.9981,28,3
4,0,0,2,14.76,62,8.9981,6,4
4,0,0,1,13.94,61,11.0014,5,5
4,0,0,1,13.94,66,8.9981,23,6
4,0,0,1,13.94,66,15.0013,43,7
4,0,0,1,13.94,66,6.0032,79,8
4,0,0,1,16.4,54,19.0012,135,9
4,0,0,1,18.04,44,22.0028,241,10
4,0,0,1,18.86,40,27.9993,295,11
4,0,0,2,21.32,29,27.9993,354,12
4,0,0,2,21.32,29,27.9993,339,13
4,0,0,2,22.14,28,32.9975,371,14
4,0,0,2,20.5,42,22.0028,310,15
4,0,0,2,22.14,28,26.0027,319,16
4,0,0,1,21.32,27,22.0028,231,17
4,0,0,1,21.32,27,22.0028,190,18
4,0,0,1,20.5,29,23.9994,157,19
4,0,0,1,20.5,31,23.9994,139,20
4,0,0,1,19.68,36,16.9979,95,21
4,0,0,1,19.68,41,26.0027,89,22
4,0,0,1,18.86,51,19.9995,67,23
4,0,1,1,18.86,59,19.0012,30,0
4,0,1,1,18.86,63,19.9995,11,1
4,0,1,1,18.86,63,23.9994,17,2
4,0,1,1,18.04,67,19.0012,7,3
4,0,1,1,18.04,67,15.0013,5,4
4,0,1,2,18.04,67,16.9979,19,5
4,0,1,2,18.04,72,15.0013,114,6
4,0,1,1,18.04,72,16.9979,322,7
4,0,1,2,18.86,67,12.998,452,8
4,0,1,2,19.68,67,22.0028,233,9
4,0,1,2,20.5,63,19.0012,111,10
4,0,1,2,22.14,60,19.0012,128,11
4,0,1,1,22.96,56,19.9995,202,12
4,0,1,1,24.6,49,26.0027,203,13
4,0,1,1,25.42,46,30.0026,185,14
4,0,1,1,26.24,44,22.0028,195,15
4,0,1,1,25.42,46,27.9993,315,16
4,0,1,1,25.42,46,16.9979,519,17
4,0,1,1,22.96,56,19.0012,489,18
4,0,1,1,24.6,53,19.9995,302,19
4,0,1,1,24.6,53,23.9994,240,20
4,0,1,1,24.6,53,23.9994,213,21
4,0,1,1,23.78,56,23.9994,113,22
4,0,1,1,22.96,64,19.9995,61,23
4,0,1,1,22.96,64,23.9994,22,0
4,0,1,1,22.96,60,19.9995,10,1
4,0,1,1,22.96,64,16.9979,15,2
4,0,1,2,22.14,68,22.0028,4,3
4,0,1,1,22.96,64,19.9995,7,4
4,0,1,1,22.14,68,19.0012,28,5
4,0,1,2,22.96,64,6.0032,108,6
4,0,1,2,22.14,68,11.0014,319,7
4,0,1,2,22.14,68,7.0015,480,8
4,0,1,2,22.96,64,6.0032,200,9
4,0,1,2,22.96,64,19.0012,138,10
4,0,1,2,22.96,64,12.998,134,11
4,0,1,2,22.14,68,0.0,176,12
4,0,1,3,22.14,60,15.0013,153,13
4,0,1,2,22.14,60,19.0012,147,14
4,0,1,2,22.14,60,8.9981,191,15
4,0,1,2,21.32,68,8.9981,271,16
4,0,1,2,20.5,72,12.998,451,17
4,0,1,2,20.5,72,19.0012,441,18
4,0,1,2,20.5,72,23.9994,286,19
4,0,1,2,19.68,82,8.9981,238,20
4,0,1,2,20.5,77,6.0032,168,21
4,0,1,2,18.86,88,7.0015,128,22
4,0,1,2,18.86,94,7.0015,80,23
4,0,1,2,18.86,94,0.0,31,0
4,0,1,3,18.86,94,6.0032,5,1
4,0,1,2,18.86,94,7.0015,10,2
4,0,1,2,18.86,94,7.0015,5,3
4,0,1,2,18.04,100,15.0013,4,4
4,0,1,3,18.86,94,7.0015,13,5
4,0,1,2,18.86,94,6.0032,56,6
4,0,1,3,18.86,94,0.0,137,7
4,0,1,3,18.86,94,0.0,232,8
4,0,1,3,18.86,94,0.0,82,9
4,0,1,3,18.86,94,0.0,36,10
4,0,1,3,18.86,94,6.0032,60,11
4,0,1,3,18.86,100,0.0,54,12
4,0,1,3,18.86,94,8.9981,58,13
4,0,1,2,18.86,100,8.9981,61,14
4,0,1,3,19.68,94,7.0015,66,15
4,0,1,3,19.68,94,7.0015,123,16
4,0,1,2,19.68,88,12.998,233,17
4,0,1,3,18.86,88,26.0027,189,18
4,0,1,3,18.86,88,26.0027,111,19
4,0,1,3,18.04,88,26.0027,99,20
4,0,1,3,18.04,88,19.0012,75,21
4,0,1,3,17.22,88,15.0013,46,22
4,0,1,3,17.22,88,8.9981,31,23
4,0,1,2,17.22,88,16.9979,24,0
4,0,1,2,17.22,82,11.0014,5,1
4,0,1,2,17.22,82,15.0013,5,2
4,0,1,2,17.22,77,22.0028,3,3
4,0,1,2,16.4,62,27.9993,4,4
4,0,1,3,13.94,71,22.0028,22,5
4,0,1,3,14.76,57,15.0013,75,6
4,0,1,3,13.94,61,19.0012,168,7
4,0,1,3,13.94,61,19.9995,355,8
4,0,1,2,13.94,61,22.0028,198,9
4,0,1,2,13.94,61,22.0028,81,10
4,0,1,3,13.12,66,22.0028,97,11
4,0,1,2,13.94,53,19.9995,121,12
4,0,1,2,13.94,49,30.0026,124,13
4,0,1,2,13.94,49,26.0027,110,14
4,0,1,2,13.94,49,30.0026,116,15
4,0,1,1,13.12,39,27.9993,195,16
4,0,1,1,13.12,42,26.0027,399,17
4,0,1,1,13.12,39,12.998,307,18
4,0,1,1,12.3,45,15.0013,217,19
4,0,1,1,12.3,42,19.0012,169,20
4,0,1,1,12.3,42,16.9979,116,21
4,0,1,1,10.66,52,16.9979,84,22
4,0,1,1,10.66,52,15.0013,58,23
4,0,1,1,10.66,48,11.0014,30,0
4,0,1,1,10.66,44,22.0028,10,1
4,0,1,1,9.84,44,15.0013,10,2
4,0,1,1,9.84,41,19.0012,2,3
4,0,1,1,9.02,44,11.0014,5,4
4,0,1,1,9.02,44,8.9981,22,5
4,0,1,1,9.02,44,6.0032,71,6
4,0,1,1,9.02,44,11.0014,216,7
4,0,1,1,9.02,44,12.998,375,8
4,0,1,1,10.66,41,12.998,213,9
4,0,1,1,10.66,41,19.0012,115,10
4,0,1,1,12.3,36,8.9981,140,11
4,0,1,1,13.12,33,0.0,165,12
4,0,1,1,13.94,31,15.0013,177,13
4,0,1,1,13.94,31,8.9981,154,14
4,0,1,1,13.94,29,8.9981,178,15
4,0,1,1,13.94,29,8.9981,209,16
4,0,1,1,13.12,31,8.9981,378,17
4,0,1,1,12.3,36,11.0014,328,18
4,0,1,1,11.48,41,11.0014,190,19
4,0,1,1,11.48,48,12.998,137,20
4,0,1,1,11.48,48,11.0014,111,21
4,0,1,1,10.66,52,7.0015,97,22
4,0,1,1,10.66,60,8.9981,59,23
4,0,0,1,10.66,56,12.998,53,0
4,0,0,1,10.66,52,19.9995,35,1
4,0,0,1,9.84,56,11.0014,46,2
4,0,0,1,10.66,48,16.9979,15,3
4,0,0,1,10.66,48,22.0028,8,4
4,0,0,1,9.84,56,16.9979,2,5
4,0,0,1,9.84,60,22.0028,12,6
4,0,0,1,9.84,60,16.9979,41,7
4,0,0,1,10.66,56,16.9979,92,8
4,0,0,1,11.48,52,19.9995,142,9
4,0,0,1,13.12,45,16.9979,200,10
4,0,0,1,14.76,40,0.0,233,11
4,0,0,1,16.4,35,19.0012,311,12
4,0,0,1,17.22,30,19.0012,363,13
4,0,0,1,17.22,32,19.9995,349,14
4,0,0,1,17.22,41,12.998,382,15
4,0,0,1,17.22,38,19.9995,287,16
4,0,0,1,16.4,40,12.998,232,17
4,0,0,1,15.58,46,8.9981,208,18
4,0,0,2,13.94,71,8.9981,182,19
4,0,0,2,14.76,57,7.0015,163,20
4,0,0,2,14.76,62,12.998,108,21
4,0,0,2,15.58,62,11.0014,106,22
4,0,0,1,15.58,62,15.0013,93,23
4,0,1,1,11.48,52,22.0028,20,0
4,0,1,1,10.66,60,19.0012,10,1
4,0,1,1,10.66,56,19.9995,9,2
4,0,1,1,10.66,56,16.9979,7,3
4,0,1,1,10.66,56,19.0012,1,4
4,0,1,1,10.66,56,16.9979,24,5
4,0,1,1,9.84,65,19.0012,97,6
4,0,1,1,9.84,65,23.9994,276,7
4,0,1,1,10.66,60,22.0028,477,8
4,0,1,1,12.3,52,22.0028,224,9
4,0,1,1,13.12,53,19.9995,93,10
4,0,1,1,13.94,49,16.9979,102,11
4,0,1,1,14.76,46,15.0013,148,12
4,0,1,1,16.4,40,15.0013,154,13
4,0,1,1,16.4,40,15.0013,150,14
4,0,1,1,16.4,40,15.0013,154,15
4,0,1,1,16.4,40,12.998,201,16
4,0,1,1,14.76,46,8.9981,418,17
4,0,1,1,14.76,43,7.0015,405,18
4,0,1,1,13.94,46,7.0015,228,19
4,0,1,1,13.94,46,7.0015,190,20
4,0,1,1,12.3,61,7.0015,162,21
4,0,1,1,12.3,61,0.0,104,22
4,0,1,1,10.66,70,6.0032,73,23
4,0,1,1,10.66,70,6.0032,38,0
4,0,1,1,9.84,75,0.0,15,1
4,0,1,1,9.84,75,0.0,10,2
4,0,1,1,9.02,80,0.0,1,3
4,0,1,1,9.02,80,0.0,3,4
4,0,1,1,9.02,80,6.0032,23,5
4,0,1,1,9.02,80,0.0,87,6
4,0,1,1,9.02,87,6.0032,205,7
4,0,1,1,9.84,87,0.0,445,8
4,0,1,1,11.48,81,0.0,246,9
4,0,1,1,12.3,75,15.0013,105,10
4,0,1,1,13.94,66,11.0014,160,11
4,0,1,1,14.76,57,8.9981,204,12
4,0,1,1,16.4,47,8.9981,207,13
4,0,1,1,17.22,44,7.0015,170,14
4,0,1,1,17.22,41,6.0032,199,15
4,0,1,1,17.22,41,6.0032,276,16
4,0,1,1,17.22,38,0.0,411,17
4,0,1,1,16.4,50,0.0,372,18
4,0,1,1,13.94,53,16.9979,265,19
4,0,1,1,15.58,40,19.0012,190,20
4,0,1,1,13.94,49,12.998,111,21
4,0,1,1,13.12,53,12.998,102,22
4,0,1,1,13.12,53,19.0012,95,23
4,0,0,1,12.3,56,16.9979,75,0
4,0,0,1,10.66,65,12.998,71,1
4,0,0,1,10.66,65,11.0014,50,2
4,0,0,1,9.84,70,8.9981,9,3
4,0,0,1,9.02,75,8.9981,8,4
4,0,0,1,9.84,70,6.0032,6,5
4,0,0,1,9.84,65,7.0015,11,6
4,0,0,1,9.02,75,6.0032,26,7
4,0,0,1,9.84,75,6.0032,63,8
4,0,0,1,10.66,70,7.0015,124,9
4,0,0,1,13.12,61,8.9981,195,10
4,0,0,1,13.12,57,6.0032,275,11
4,0,0,1,14.76,50,0.0,358,12
4,0,0,1,14.76,50,6.0032,292,13
4,0,0,1,14.76,46,0.0,343,14
4,0,0,1,15.58,46,0.0,337,15
4,0,0,1,15.58,46,0.0,305,16
4,0,0,1,14.76,62,0.0,232,17
4,0,0,1,13.94,53,8.9981,224,18
4,0,0,1,12.3,61,6.0032,175,19
4,0,0,1,12.3,61,6.0032,127,20
4,0,0,2,12.3,61,6.0032,109,21
4,0,0,2,13.12,61,6.0032,114,22
4,0,0,1,12.3,70,8.9981,85,23
4,0,0,1,12.3,70,7.0015,83,0
4,0,0,1,12.3,75,6.0032,74,1
4,0,0,1,10.66,81,0.0,62,2
4,0,0,1,11.48,75,0.0,41,3
4,0,0,1,10.66,87,0.0,11,4
4,0,0,1,10.66,81,0.0,4,5
4,0,0,1,9.84,93,0.0,4,6
4,0,0,1,10.66,87,0.0,26,7
4,0,0,1,10.66,87,0.0,55,8
4,0,0,1,12.3,81,0.0,126,9
4,0,0,1,13.12,81,8.9981,216,10
4,0,0,1,13.94,81,11.0014,254,11
4,0,0,1,14.76,81,11.0014,329,12
4,0,0,1,16.4,66,15.0013,357,13
4,0,0,1,17.22,62,8.9981,323,14
4,0,0,1,17.22,62,12.998,296,15
4,0,0,1,17.22,58,15.0013,330,16
4,0,0,1,15.58,76,8.9981,245,17
4,0,0,1,15.58,71,0.0,171,18
4,0,0,1,15.58,76,0.0,173,19
4,0,0,1,14.76,76,8.9981,124,20
4,0,0,1,14.76,81,7.0015,72,21
4,0,0,1,13.94,87,7.0015,64,22
4,0,0,1,13.94,87,7.0015,45,23
4,0,1,1,13.12,87,6.0032,24,0
4,0,1,1,13.12,87,0.0,12,1
4,0,1,1,13.12,87,0.0,8,2
4,0,1,1,13.12,87,0.0,2,3
4,0,1,1,12.3,87,7.0015,7,4
4,0,1,1,12.3,87,7.0015,25,5
4,0,1,1,12.3,93,6.0032,90,6
4,0,1,1,13.12,90,0.0,283,7
4,0,1,1,13.12,93,0.0,404,8
4,0,1,2,14.76,87,6.0032,190,9
4,0,1,2,14.76,87,6.0032,87,10
4,0,1,2,14.76,87,6.0032,123,11
4,0,1,2,16.4,76,7.0015,154,12
4,0,1,2,17.22,71,6.0032,171,13
4,0,1,2,18.86,67,0.0,133,14
4,0,1,2,18.86,72,6.0032,148,15
4,0,1,1,20.5,63,6.0032,248,16
4,0,1,1,17.22,77,0.0,446,17
4,0,1,1,18.04,77,0.0,399,18
4,0,1,2,18.86,77,0.0,308,19
4,0,1,2,18.86,82,7.0015,205,20
4,0,1,2,18.04,88,6.0032,176,21
4,0,1,2,18.04,88,8.9981,106,22
4,0,1,2,18.86,88,8.9981,62,23
4,0,1,2,20.5,77,19.9995,28,0
4,0,1,2,18.86,88,19.9995,16,1
4,0,1,2,18.86,87,12.998,3,2
4,0,1,2,18.86,87,12.998,3,3
4,0,1,3,18.86,88,15.0013,7,4
4,0,1,3,18.86,88,15.0013,20,5
4,0,1,2,18.04,94,19.0012,86,6
4,0,1,2,18.86,94,12.998,234,7
4,0,1,2,18.86,94,12.998,414,8
4,0,1,2,18.86,94,15.0013,204,9
4,0,1,3,18.86,94,19.0012,50,10
4,0,1,3,18.86,94,16.9979,32,11
4,0,1,3,18.86,100,15.0013,55,12
4,0,1,3,18.86,100,12.998,71,13
4,0,1,3,19.68,100,15.0013,75,14
4,0,1,3,20.5,100,12.998,45,15
4,0,1,3,18.86,100,16.9979,88,16
4,0,1,2,18.86,100,15.0013,262,17
4,0,1,2,18.86,100,19.0012,304,18
4,0,1,3,18.86,100,19.9995,233,19
4,0,1,3,18.86,100,19.9995,110,20
4,0,1,2,18.04,100,12.998,114,21
4,0,1,3,18.86,100,11.0014,87,22
4,0,1,3,18.86,100,11.0014,53,23
4,0,1,1,18.04,100,12.998,33,0
4,0,1,2,18.86,100,16.9979,13,1
4,0,1,3,18.86,100,15.0013,6,2
4,0,1,3,18.86,100,15.0013,3,3
4,0,1,3,18.86,100,11.0014,1,4
4,0,1,3,18.86,100,11.0014,3,5
4,0,1,3,19.68,100,27.9993,18,6
4,0,1,3,18.04,100,7.0015,46,7
4,0,1,3,18.04,100,0.0,86,8
4,0,1,3,18.04,100,16.9979,64,9
4,0,1,3,18.04,100,6.0032,33,10
4,0,1,3,18.04,100,6.0032,50,11
4,0,1,3,18.04,100,8.9981,33,12
4,0,1,3,18.04,100,12.998,33,13
4,0,1,3,18.04,100,12.998,25,14
4,0,1,3,17.22,94,15.0013,30,15
4,0,1,3,17.22,94,12.998,31,16
4,0,1,3,16.4,100,22.0028,52,17
4,0,1,3,16.4,94,19.9995,51,18
4,0,1,3,13.94,87,43.0006,33,19
4,0,1,3,13.94,87,43.0006,26,20
4,0,1,3,12.3,87,35.0008,6,21
4,0,1,3,9.84,93,30.0026,13,22
4,0,1,1,9.84,93,26.0027,16,23
4,0,1,2,10.66,87,19.9995,21,0
4,0,1,1,10.66,81,23.9994,7,1
4,0,1,1,11.48,65,15.0013,4,2
4,0,1,1,10.66,60,19.9995,1,3
4,0,1,2,9.84,60,31.0009,2,4
4,0,1,1,9.02,64,15.0013,12,5
4,0,1,1,9.02,55,19.0012,71,6
4,0,1,1,9.02,60,15.0013,244,7
4,0,1,1,9.02,55,19.0012,429,8
4,0,1,1,9.84,52,26.0027,225,9
4,0,1,1,10.66,52,22.0028,110,10
4,0,1,1,11.48,52,16.9979,106,11
4,0,1,1,11.48,52,22.0028,156,12
4,0,1,1,12.3,49,23.9994,124,13
4,0,1,1,13.12,45,16.9979,137,14
4,0,1,1,13.12,45,8.9981,117,15
4,0,1,1,13.12,45,12.998,208,16
4,0,1,1,12.3,49,7.0015,331,17
4,0,1,1,11.48,52,15.0013,318,18
4,0,1,1,10.66,56,7.0015,232,19
4,0,1,1,10.66,60,7.0015,175,20
4,0,1,1,11.48,61,6.0032,139,21
4,0,1,1,10.66,65,8.9981,92,22
4,0,1,1,9.84,70,7.0015,61,23
4,0,1,1,9.84,65,0.0,34,0
4,0,1,1,9.84,65,0.0,14,1
4,0,1,1,9.84,70,0.0,12,2
4,0,1,1,9.02,80,0.0,6,3
4,0,1,1,9.02,80,0.0,2,4
4,0,1,1,9.02,80,0.0,20,5
4,0,1,1,9.02,80,6.0032,63,6
4,0,1,1,9.02,75,6.0032,199,7
4,0,1,1,9.84,81,0.0,385,8
4,0,1,1,10.66,81,6.0032,264,9
4,0,1,2,12.3,70,11.0014,126,10
4,0,1,1,13.12,70,16.9979,136,11
4,0,1,1,14.76,57,19.9995,173,12
4,0,1,1,15.58,50,12.998,168,13
4,0,1,1,15.58,46,19.0012,187,14
4,0,1,1,15.58,46,19.0012,189,15
4,0,1,1,14.76,62,8.9981,250,16
4,0,1,1,13.94,66,7.0015,362,17
4,0,1,1,13.94,61,0.0,318,18
4,0,1,1,13.94,61,0.0,199,19
4,0,1,1,12.3,81,0.0,150,20
4,0,1,1,12.3,75,0.0,140,21
4,0,1,1,11.48,87,0.0,129,22
4,0,1,1,11.48,81,0.0,94,23
4,0,0,2,10.66,81,7.0015,77,0
4,0,0,2,10.66,70,11.0014,66,1
4,0,0,2,11.48,61,6.0032,60,2
4,0,0,2,11.48,61,6.0032,25,3
4,0,0,2,10.66,65,7.0015,3,4
4,0,0,1,10.66,60,11.0014,6,5
4,0,0,1,9.84,65,7.0015,11,6
4,0,0,1,9.84,65,12.998,11,7
4,0,0,1,10.66,65,8.9981,73,8
4,0,0,1,11.48,61,19.0012,149,9
4,0,0,1,13.12,57,16.9979,192,10
4,0,0,1,13.12,53,27.9993,236,11
4,0,0,1,13.12,45,27.9993,283,12
4,0,0,1,13.94,34,27.9993,286,13
4,0,0,1,13.94,31,22.0028,293,14
4,0,0,1,13.94,34,23.9994,299,15
4,0,0,1,13.12,31,26.0027,241,16
4,0,0,1,11.48,36,22.0028,185,17
4,0,0,1,10.66,38,15.0013,172,18
4,0,0,1,10.66,38,19.0012,154,19
4,0,0,1,9.84,35,15.0013,124,20
4,0,0,1,9.02,44,15.0013,83,21
4,0,0,1,9.02,41,8.9981,95,22
4,0,0,1,8.2,47,11.0014,66,23
4,0,0,1,8.2,51,15.0013,74,0
4,0,0,1,6.56,59,15.0013,62,1
4,0,0,1,7.38,55,16.9979,52,2
4,0,0,1,6.56,59,8.9981,19,3
4,0,0,1,6.56,59,11.0014,5,4
4,0,0,1,7.38,59,7.0015,6,5
4,0,0,1,6.56,59,0.0,10,6
4,0,0,1,7.38,55,0.0,31,7
4,0,0,1,6.56,69,0.0,72,8
4,0,0,1,8.2,59,0.0,107,9
4,0,0,1,9.84,44,0.0,194,10
4,0,0,1,10.66,35,0.0,197,11
4,0,0,1,10.66,35,0.0,288,12
4,0,0,1,12.3,31,0.0,268,13
4,0,0,1,12.3,28,0.0,242,14
4,0,0,1,12.3,26,0.0,266,15
4,0,0,1,12.3,26,0.0,206,16
4,0,0,1,11.48,30,0.0,163,17
4,0,0,1,9.84,48,12.998,163,18
4,0,0,1,9.02,55,12.998,105,19
4,0,0,1,9.02,55,7.0015,72,20
4,0,0,1,9.02,55,0.0,63,21
4,0,0,1,9.02,55,0.0,43,22
4,0,0,1,8.2,69,0.0,35,23
4,0,1,1,8.2,69,6.0032,20,0
4,0,1,1,8.2,69,0.0,9,1
4,0,1,1,8.2,69,0.0,4,2
4,0,1,1,7.38,74,0.0,2,3
4,0,1,1,7.38,74,0.0,3,4
4,0,1,1,6.56,80,0.0,21,5
4,0,1,1,6.56,80,7.0015,64,6
4,0,1,1,5.74,86,8.9981,235,7
4,0,1,2,6.56,80,7.0015,385,8
4,0,1,2,7.38,74,6.0032,220,9
4,0,1,2,9.02,69,7.0015,105,10
4,0,1,2,10.66,60,6.0032,115,11
4,0,1,1,11.48,52,7.0015,145,12
4,0,1,2,12.3,52,7.0015,166,13
4,0,1,2,13.12,53,8.9981,111,14
4,0,1,2,13.12,57,7.0015,132,15
4,0,1,2,13.12,57,6.0032,214,16
4,0,1,2,12.3,56,0.0,359,17
4,0,1,1,12.3,56,6.0032,357,18
4,0,1,1,11.48,61,6.0032,241,19
4,0,1,1,12.3,56,6.0032,165,20
4,0,1,1,10.66,81,0.0,121,21
4,0,1,1,10.66,70,0.0,71,22
4,0,1,1,9.84,75,0.0,45,23
4,0,1,1,9.02,80,0.0,17,0
4,0,1,1,8.2,80,0.0,4,1
4,0,1,1,8.2,80,0.0,2,2
4,0,1,1,7.38,80,0.0,3,3
4,0,1,1,8.2,80,0.0,4,4
4,0,1,1,7.38,86,0.0,20,5
4,0,1,1,8.2,80,0.0,92,6
4,0,1,1,6.56,80,11.0014,223,7
4,0,1,1,8.2,69,7.0015,400,8
4,0,1,1,10.66,60,11.0014,233,9
4,0,1,1,12.3,52,11.0014,102,10
4,0,1,1,13.94,46,16.9979,124,11
4,0,1,1,14.76,43,23.9994,167,12
4,0,1,1,16.4,37,22.0028,127,13
4,0,1,1,16.4,37,16.9979,134,14
4,0,1,1,16.4,35,16.9979,151,15
4,0,1,1,15.58,37,16.9979,207,16
4,0,1,1,14.76,40,12.998,398,17
4,0,1,1,13.94,42,15.0013,382,18
4,0,1,1,13.12,49,11.0014,267,19
4,0,1,1,13.12,49,11.0014,161,20
4,0,1,1,12.3,52,11.0014,139,21
4,0,1,1,12.3,52,11.0014,107,22
4,0,1,1,10.66,70,0.0,59,23
4,0,1,1,10.66,75,0.0,22,0
4,0,1,1,10.66,75,0.0,8,1
4,0,1,1,10.66,75,0.0,2,2
4,0,1,1,11.48,65,0.0,3,3
4,0,1,1,10.66,75,0.0,4,4
4,0,1,2,10.66,81,0.0,26,5
4,0,1,2,10.66,87,0.0,87,6
4,0,1,1,11.48,75,0.0,247,7
4,0,1,2,10.66,87,0.0,467,8
4,0,1,2,12.3,61,0.0,239,9
4,0,1,2,13.12,57,0.0,142,10
4,0,1,2,13.94,55,0.0,115,11
4,0,1,2,14.76,57,6.0032,144,12
4,0,1,2,14.76,57,7.0015,133,13
4,0,1,2,15.58,54,6.0032,151,14
4,0,1,2,15.58,54,7.0015,167,15
4,0,1,2,15.58,54,7.0015,245,16
4,0,1,2,14.76,57,7.0015,396,17
4,0,1,2,14.76,62,11.0014,390,18
4,0,1,2,14.76,62,7.0015,268,19
4,0,1,2,13.94,66,7.0015,175,20
4,0,1,2,13.94,66,11.0014,154,21
4,0,1,1,13.94,66,11.0014,104,22
4,0,1,1,13.12,70,11.0014,51,23
4,0,1,1,13.12,70,11.0014,50,0
4,0,1,2,13.12,70,11.0014,20,1
4,0,1,2,13.12,70,8.9981,7,2
4,0,1,2,13.12,70,8.9981,3,3
4,0,1,2,13.12,70,15.0013,6,4
4,0,1,2,13.12,70,19.0012,24,5
4,0,1,1,13.12,66,12.998,92,6
4,0,1,1,13.12,70,12.998,258,7
4,0,1,2,13.94,66,15.0013,457,8
4,0,1,2,14.76,62,19.0012,280,9
4,0,1,2,16.4,58,19.9995,109,10
4,0,1,2,16.4,62,27.9993,135,11
4,0,1,2,18.86,59,32.9975,157,12
4,0,1,2,20.5,55,23.9994,164,13
4,0,1,2,21.32,52,22.0028,132,14
4,0,1,3,21.32,55,15.0013,82,15
4,0,1,3,18.86,72,11.0014,131,16
4,0,1,2,21.32,59,19.0012,324,17
4,0,1,2,21.32,59,19.9995,377,18
4,0,1,2,21.32,59,19.0012,287,19
4,0,1,1,21.32,59,22.0028,221,20
4,0,1,1,20.5,63,19.9995,155,21
4,0,1,1,21.32,63,22.0028,124,22
4,0,1,1,21.32,63,22.0028,114,23
4,0,1,1,20.5,72,22.0028,72,0
4,0,1,1,20.5,72,15.0013,31,1
4,0,1,1,19.68,77,7.0015,23,2
4,0,1,1,18.86,82,8.9981,5,3
4,0,1,2,20.5,59,12.998,5,4
4,0,1,1,19.68,44,26.0027,26,5
4,0,1,2,18.04,33,19.9995,82,6
4,0,1,2,15.58,46,19.9995,231,7
4,0,1,1,14.76,46,27.9993,459,8
4,0,1,1,14.76,46,26.0027,243,9
4,0,1,1,13.94,46,19.9995,132,10
4,0,1,2,13.94,42,19.9995,144,11
4,0,1,2,13.94,42,23.9994,173,12
4,0,1,2,13.94,39,23.9994,137,13
4,0,1,2,13.94,42,15.0013,128,14
4,0,1,2,13.12,45,19.9995,153,15
4,0,1,2,13.12,45,15.0013,224,16
4,0,1,2,13.12,45,19.0012,365,17
4,0,1,2,13.12,45,16.9979,295,18
4,0,1,2,13.12,45,15.0013,214,19
4,0,1,2,13.12,45,12.998,152,20
4,0,1,2,13.12,45,11.0014,102,21
4,0,1,2,12.3,49,11.0014,106,22
4,0,1,2,12.3,49,8.9981,75,23
4,0,0,1,12.3,49,19.0012,62,0
4,0,0,2,12.3,52,16.9979,43,1
4,0,0,2,11.48,56,15.0013,58,2
4,0,0,1,10.66,60,12.998,26,3
4,0,0,1,9.84,65,11.0014,9,4
4,0,0,2,10.66,60,12.998,9,5
4,0,0,2,10.66,56,19.0012,17,6
4,0,0,2,10.66,56,15.0013,20,7
4,0,0,2,10.66,56,15.0013,59,8
4,0,0,2,10.66,56,16.9979,100,9
4,0,0,2,10.66,52,19.0012,181,10
4,0,0,2,11.48,45,22.0028,209,11
4,0,0,2,11.48,45,19.0012,244,12
4,0,0,2,11.48,48,16.9979,236,13
4,0,0,1,11.48,45,23.9994,237,14
4,0,0,1,11.48,45,19.0012,228,15
4,0,0,1,11.48,45,15.0013,222,16
4,0,0,1,10.66,48,15.0013,165,17
4,0,0,1,10.66,48,26.0027,157,18
4,0,0,3,9.84,65,22.0028,106,19
4,0,0,1,9.02,69,16.9979,106,20
4,0,0,1,8.2,75,11.0014,96,21
4,0,0,1,8.2,75,11.0014,80,22
4,0,0,1,8.2,75,0.0,69,23
4,0,0,1,8.2,75,8.9981,71,0
4,0,0,1,8.2,69,7.0015,46,1
4,0,0,1,9.02,55,7.0015,41,2
4,0,0,1,9.02,55,15.0013,18,3
4,0,0,1,9.02,55,15.0013,1,4
4,0,0,1,8.2,59,7.0015,5,5
4,0,0,1,8.2,59,8.9981,3,6
4,0,0,1,8.2,59,11.0014,12,7
4,0,0,1,8.2,69,0.0,32,8
4,0,0,1,9.02,64,11.0014,81,9
