season,holiday,workingday,weather,temp,humidity,windspeed,count,days,hours
1,0,0,3,9.02,93,8.9981,9,11,6
1,0,0,3,9.02,93,8.9981,19,11,7
1,0,0,3,9.02,93,8.9981,78,11,8
1,0,0,3,9.02,93,7.0015,90,11,9
1,0,0,3,9.02,93,7.0015,166,11,10
1,0,0,2,9.84,81,7.0015,183,11,11
1,0,0,2,10.66,81,11.0014,221,11,12
1,0,0,2,10.66,81,19.0012,235,11,13
1,0,0,2,10.66,81,16.9979,243,11,14
1,0,0,2,12.3,61,19.9995,124,11,15
1,0,0,3,9.02,75,27.9993,146,11,16
1,0,0,3,9.02,69,31.0009,144,11,17
1,0,0,2,9.02,47,43.9989,108,11,18
1,0,0,2,8.2,40,36.9974,87,11,19
1,0,0,2,6.56,43,36.9974,63,11,20
1,0,0,1,5.74,43,43.0006,48,11,21
1,0,0,2,5.74,39,26.0027,46,11,22
1,0,0,3,4.92,50,32.9975,20,11,23
1,0,0,3,4.1,68,26.0027,21,12,0
1,0,0,3,3.28,79,31.0009,24,12,1
1,0,0,2,4.1,58,39.0007,27,12,2
1,0,0,2,4.1,46,46.0022,14,12,3
1,0,0,2,4.1,46,47.9988,1,12,4
1,0,0,1,4.1,49,26.0027,3,12,5
1,0,0,1,4.1,49,26.0027,2,12,6
1,0,0,1,3.28,53,12.998,18,12,7
1,0,0,1,3.28,53,16.9979,26,12,8
1,0,0,1,4.1,49,19.9995,63,12,9
1,0,0,1,4.92,42,23.9994,91,12,10
1,0,0,1,4.92,42,19.9995,124,12,11
1,0,0,1,5.74,39,43.0006,140,12,12
1,0,0,1,6.56,40,30.0026,138,12,13
1,0,0,1,6.56,40,35.0008,111,12,14
1,0,0,1,6.56,40,36.9974,155,12,15
1,0,0,1,8.2,34,31.0009,164,12,16
1,0,0,1,7.38,37,27.9993,87,12,17
1,0,0,1,6.56,40,31.0009,96,12,18
1,0,0,1,6.56,40,19.0012,80,12,19
1,0,0,1,5.74,42,22.0028,57,12,20
1,0,0,1,5.74,43,19.9995,36,12,21
1,0,0,1,5.74,43,11.0014,28,12,22
1,0,0,1,5.74,43,15.0013,23,12,23
1,0,1,1,5.74,46,15.0013,9,13,0
1,0,1,1,4.92,50,15.0013,6,13,1
1,0,1,1,5.74,46,12.998,4,13,2
1,0,1,1,4.92,54,7.0015,1,13,3
1,0,1,1,4.92,54,6.0032,2,13,4
1,0,1,1,4.1,58,8.9981,17,13,5
1,0,1,1,4.1,54,15.0013,72,13,6
1,0,1,1,4.1,54,12.998,195,13,7
1,0,1,1,4.1,54,8.9981,417,13,8
1,0,1,1,4.92,50,12.998,205,13,9
1,0,1,1,5.74,50,8.9981,71,13,10
1,0,1,1,9.02,37,12.998,90,13,11
1,0,1,1,11.48,28,22.0028,118,13,12
1,0,1,1,13.12,22,15.0013,140,13,13
1,0,1,1,13.94,23,7.0015,135,13,14
1,0,1,1,14.76,27,8.9981,155,13,15
1,0,1,1,14.76,23,12.998,211,13,16
1,0,1,1,14.76,23,12.998,407,13,17
1,0,1,1,13.94,25,16.9979,405,13,18
1,0,1,1,13.94,25,8.9981,263,13,19
1,0,1,1,12.3,42,11.0014,214,13,20
1,0,1,1,11.48,45,8.9981,147,13,21
1,0,1,1,10.66,56,7.0015,102,13,22
1,0,1,1,11.48,41,0.0,36,13,23
1,0,1,2,10.66,60,0.0,14,14,0
1,0,1,2,10.66,56,0.0,6,14,1
1,0,1,2,11.48,41,0.0,3,14,2
1,0,1,2,10.66,52,0.0,3,14,3
1,0,1,2,10.66,65,7.0015,2,14,4
1,0,1,2,10.66,65,7.0015,22,14,5
1,0,1,2,10.66,56,0.0,90,14,6
1,0,1,2,9.84,60,6.0032,280,14,7
1,0,1,2,9.84,70,0.0,513,14,8
1,0,1,2,10.66,56,6.0032,262,14,9
1,0,1,2,10.66,60,8.9981,98,14,10
1,0,1,2,12.3,45,11.0014,112,14,11
1,0,1,2,12.3,52,15.0013,172,14,12
1,0,1,2,14.76,40,16.9979,173,14,13
1,0,1,1,16.4,40,15.0013,124,14,14
1,0,1,2,17.22,38,30.0026,145,14,15
1,0,1,1,17.22,35,19.9995,266,14,16
1,0,1,1,17.22,38,23.9994,523,14,17
1,0,1,2,15.58,46,19.9995,406,14,18
1,0,1,2,14.76,50,11.0014,281,14,19
1,0,1,2,15.58,46,8.9981,184,14,20
1,0,1,2,14.76,50,7.0015,109,14,21
1,0,1,2,14.76,50,7.0015,77,14,22
1,0,1,2,14.76,50,6.0032,57,14,23
1,0,1,1,13.12,57,0.0,22,15,0
1,0,1,1,13.94,53,0.0,5,15,1
1,0,1,1,12.3,61,0.0,4,15,2
1,0,1,1,11.48,75,0.0,3,15,3
1,0,1,1,11.48,70,7.0015,1,15,4
1,0,1,1,11.48,70,7.0015,25,15,5
1,0,1,1,12.3,61,8.9981,95,15,6
1,0,1,2,12.3,65,12.998,321,15,7
1,0,1,1,13.12,61,23.9994,515,15,8
1,0,1,1,13.12,61,22.0028,231,15,9
1,0,1,1,13.94,57,19.9995,120,15,10
1,0,1,1,14.76,53,19.0012,138,15,11
1,0,1,1,15.58,46,26.0027,163,15,12
1,0,1,1,16.4,43,19.0012,170,15,13
1,0,1,1,17.22,41,23.9994,134,15,14
1,0,1,1,17.22,41,15.0013,171,15,15
1,0,1,1,17.22,38,12.998,231,15,16
1,0,1,1,17.22,38,12.998,487,15,17
1,0,1,1,16.4,40,15.0013,468,15,18
1,0,1,1,15.58,43,11.0014,311,15,19
1,0,1,1,14.76,46,11.0014,211,15,20
1,0,1,1,13.94,53,11.0014,178,15,21
1,0,1,1,13.94,49,7.0015,107,15,22
1,0,1,1,13.94,53,6.0032,58,15,23
1,0,1,2,12.3,70,8.9981,23,16,0
1,0,1,2,12.3,70,0.0,5,16,1
1,0,1,2,12.3,70,6.0032,7,16,2
1,0,1,2,12.3,61,0.0,1,16,3
1,0,1,3,12.3,70,6.0032,3,16,4
1,0,1,2,12.3,70,0.0,20,16,5
1,0,1,2,12.3,70,6.0032,87,16,6
1,0,1,2,12.3,70,8.9981,288,16,7
1,0,1,2,12.3,70,6.0032,498,16,8
1,0,1,2,12.3,70,11.0014,202,16,9
1,0,1,3,13.12,70,8.9981,44,16,10
1,0,1,3,13.12,70,7.0015,71,16,11
1,0,1,3,13.12,76,6.0032,45,16,12
1,0,1,3,13.94,71,16.9979,64,16,13
1,0,1,3,13.12,81,12.998,31,16,14
1,0,1,3,13.94,76,0.0,53,16,15
1,0,1,3,13.94,81,0.0,118,16,16
1,0,1,3,13.94,87,0.0,289,16,17
1,0,1,3,13.94,87,8.9981,353,16,18
1,0,1,2,13.12,87,11.0014,258,16,19
1,0,1,2,13.12,87,8.9981,216,16,20
1,0,1,2,13.94,81,7.0015,145,16,21
1,0,1,2,13.12,81,0.0,111,16,22
1,0,1,1,13.12,81,6.0032,73,16,23
1,0,1,2,12.3,87,0.0,34,17,0
1,0,1,2,12.3,93,0.0,18,17,1
1,0,1,2,12.3,93,7.0015,12,17,2
1,0,1,2,11.48,93,7.0015,1,17,3
1,0,1,2,11.48,93,12.998,1,17,4
1,0,1,2,11.48,93,11.0014,16,17,5
1,0,1,2,11.48,96,8.9981,71,17,6
1,0,1,2,11.48,93,7.0015,226,17,7
1,0,1,2,10.66,100,0.0,520,17,8
1,0,1,2,10.66,100,0.0,283,17,9
1,0,1,1,13.94,71,19.0012,116,17,10
1,0,1,1,14.76,62,27.9993,142,17,11
1,0,1,1,15.58,46,26.0027,198,17,12
1,0,1,1,16.4,43,23.9994,205,17,13
1,0,1,1,16.4,37,23.9994,170,17,14
1,0,1,1,17.22,35,27.9993,221,17,15
1,0,1,1,17.22,32,19.9995,307,17,16
1,0,1,1,17.22,32,22.0028,465,17,17
1,0,1,1,16.4,35,16.9979,377,17,18
1,0,1,1,15.58,37,15.0013,282,17,19
1,0,1,1,16.4,35,12.998,171,17,20
1,0,1,1,15.58,37,12.998,129,17,21
1,0,1,1,14.76,40,15.0013,107,17,22
1,0,1,1,14.76,40,12.998,82,17,23
1,0,0,1,13.94,42,11.0014,86,18,0
1,0,0,1,13.12,49,11.0014,45,18,1
1,0,0,1,12.3,61,16.9979,45,18,2
1,0,0,1,11.48,65,7.0015,18,18,3
1,0,0,1,10.66,70,0.0,7,18,4
1,0,0,1,9.84,70,6.0032,1,18,5
1,0,0,1,9.84,70,0.0,9,18,6
1,0,0,1,9.84,70,0.0,41,18,7
1,0,0,1,9.02,87,0.0,102,18,8
1,0,0,1,9.02,80,7.0015,138,18,9
1,0,0,1,10.66,81,7.0015,205,18,10
1,0,0,1,13.12,57,8.9981,286,18,11
1,0,0,1,14.76,43,12.998,369,18,12
1,0,0,1,16.4,43,19.0012,384,18,13
1,0,0,1,18.04,35,23.9994,427,18,14
1,0,0,1,17.22,41,16.9979,499,18,15
1,0,0,1,18.04,44,22.0028,404,18,16
1,0,0,1,19.68,36,19.0012,364,18,17
1,0,0,1,18.86,38,19.9995,246,18,18
1,0,0,1,18.04,44,11.0014,188,18,19
1,0,0,1,18.04,44,11.0014,148,18,20
1,0,0,1,18.04,33,19.9995,114,18,21
1,0,0,1,16.4,40,30.0026,118,18,22
1,0,0,2,14.76,40,26.0027,74,18,23
1,0,0,2,13.94,39,23.9994,74,19,0
1,0,0,2,13.12,39,16.9979,72,19,1
1,0,0,2,12.3,36,19.0012,48,19,2
1,0,0,2,12.3,36,15.0013,15,19,3
1,0,0,2,11.48,41,26.0027,3,19,4
1,0,0,2,10.66,48,19.9995,2,19,5
1,0,0,1,9.84,52,22.0028,5,19,6
1,0,0,2,9.84,52,19.0012,14,19,7
1,0,0,2,9.84,56,12.998,56,19,8
1,0,0,2,9.84,56,16.9979,93,19,9
1,0,0,2,10.66,52,16.9979,191,19,10
1,0,0,2,10.66,56,22.0028,226,19,11
1,0,0,2,11.48,52,16.9979,255,19,12
1,0,0,1,12.3,49,11.0014,261,19,13
1,0,0,2,13.12,45,12.998,237,19,14
1,0,0,2,12.3,49,12.998,253,19,15
1,0,0,2,13.12,45,19.0012,212,19,16
1,0,0,2,12.3,49,16.9979,157,19,17
1,0,0,2,12.3,49,22.0028,167,19,18
1,0,0,2,12.3,52,16.9979,119,19,19
1,0,0,2,12.3,52,19.0012,103,19,20
1,0,0,3,10.66,65,11.0014,36,19,21
1,0,0,3,9.84,75,6.0032,55,19,22
1,0,0,2,9.02,93,11.0014,35,19,23
1,0,1,2,17.22,94,0.0,11,1,0
1,0,1,3,18.86,94,7.0015,12,1,1
1,0,1,2,18.86,94,19.0012,6,1,2
1,0,1,1,18.86,94,15.0013,3,1,3
1,0,1,1,19.68,88,12.998,5,1,4
1,0,1,1,19.68,88,11.0014,18,1,5
1,0,1,2,17.22,94,0.0,109,1,6
1,0,1,2,18.04,94,8.9981,304,1,7
1,0,1,1,17.22,94,8.9981,594,1,8
1,0,1,1,18.86,77,16.9979,286,1,9
1,0,1,1,21.32,55,11.0014,133,1,10
1,0,1,1,22.96,43,12.998,168,1,11
1,0,1,1,22.96,37,15.0013,220,1,12
1,0,1,1,23.78,32,16.9979,211,1,13
1,0,1,1,23.78,35,15.0013,211,1,14
1,0,1,1,24.6,31,16.9979,223,1,15
1,0,1,1,23.78,32,19.9995,361,1,16
1,0,1,1,22.96,35,19.9995,600,1,17
1,0,1,1,22.14,34,23.9994,525,1,18
1,0,1,1,19.68,41,22.0028,328,1,19
1,0,1,1,18.04,44,27.9993,254,1,20
1,0,1,1,17.22,47,31.0009,197,1,21
1,0,1,1,15.58,50,16.9979,126,1,22
1,0,1,1,14.76,50,15.0013,85,1,23
1,0,1,1,13.94,53,11.0014,46,2,0
1,0,1,1,13.94,49,15.0013,20,2,1
1,0,1,1,13.94,53,19.0012,6,2,2
1,0,1,1,13.12,57,12.998,3,2,3
1,0,1,1,13.12,61,0.0,2,2,4
1,0,1,1,12.3,70,0.0,24,2,5
1,0,1,1,12.3,70,0.0,92,2,6
1,0,1,1,12.3,70,0.0,262,2,7
1,0,1,1,11.48,75,6.0032,549,2,8
1,0,1,1,12.3,81,0.0,314,2,9
1,0,1,1,14.76,50,11.0014,132,2,10
1,0,1,1,15.58,46,12.998,194,2,11
1,0,1,1,16.4,43,11.0014,234,2,12
1,0,1,1,17.22,44,15.0013,222,2,13
1,0,1,2,18.04,44,19.0012,205,2,14
1,0,1,2,17.22,50,19.9995,78,2,15
1,0,1,3,16.4,58,19.9995,50,2,16
1,0,1,3,14.76,81,15.0013,128,2,17
1,0,1,3,14.76,87,12.998,160,2,18
1,0,1,3,14.76,87,12.998,174,2,19
1,0,1,2,14.76,87,12.998,100,2,20
1,0,1,3,14.76,87,6.0032,101,2,21
1,0,1,2,14.76,87,0.0,75,2,22
1,0,1,2,14.76,87,0.0,23,2,23
1,0,0,3,14.76,93,6.0032,22,3,0
1,0,0,3,14.76,93,0.0,44,3,1
1,0,0,3,14.76,93,6.0032,38,3,2
1,0,0,2,14.76,93,11.0014,21,3,3
1,0,0,2,14.76,93,12.998,2,3,4
1,0,0,2,14.76,93,6.0032,2,3,5
1,0,0,2,14.76,93,6.0032,7,3,6
1,0,0,2,14.76,93,8.9981,16,3,7
1,0,0,3,14.76,93,0.0,48,3,8
1,0,0,3,15.58,87,6.0032,94,3,9
1,0,0,2,16.4,87,0.0,168,3,10
1,0,0,2,16.4,87,6.0032,214,3,11
1,0,0,2,17.22,67,16.9979,299,3,12
1,0,0,1,18.04,51,19.0012,339,3,13
1,0,0,2,18.86,44,23.9994,430,3,14
1,0,0,1,19.68,29,19.9995,399,3,15
1,0,0,1,20.5,27,19.9995,467,3,16
1,0,0,1,20.5,23,22.0028,385,3,17
1,0,0,1,20.5,25,16.9979,303,3,18
1,0,0,1,18.86,33,11.0014,225,3,19
1,0,0,1,18.04,30,8.9981,149,3,20
1,0,0,1,18.86,19,22.0028,154,3,21
1,0,0,1,18.04,21,8.9981,134,3,22
1,0,0,1,17.22,24,0.0,106,3,23
1,0,0,2,16.4,30,23.9994,72,4,0
1,0,0,2,15.58,34,12.998,76,4,1
1,0,0,2,14.76,40,11.0014,80,4,2
1,0,0,2,14.76,43,8.9981,26,4,3
1,0,0,2,13.94,46,12.998,14,4,4
1,0,0,2,13.94,46,15.0013,5,4,5
1,0,0,2,12.3,52,19.9995,5,4,6
1,0,0,2,12.3,52,19.9995,23,4,7
1,0,0,1,12.3,52,22.0028,66,4,8
1,0,0,1,12.3,49,30.0026,118,4,9
1,0,0,1,12.3,49,22.0028,192,4,10
1,0,0,1,13.12,45,26.0027,256,4,11
1,0,0,1,13.94,42,23.9994,327,4,12
1,0,0,1,14.76,37,23.9994,364,4,13
1,0,0,1,14.76,34,23.9994,332,4,14
1,0,0,1,14.76,32,35.0008,334,4,15
1,0,0,1,14.76,29,32.9975,299,4,16
1,0,0,1,13.94,31,36.9974,263,4,17
1,0,0,1,13.12,33,40.9973,184,4,18
1,0,0,1,12.3,36,32.9975,132,4,19
1,0,0,1,11.48,38,16.9979,88,4,20
1,0,0,1,11.48,36,15.0013,79,4,21
1,0,0,1,10.66,41,16.9979,62,4,22
1,0,0,1,10.66,41,12.998,26,4,23
1,0,1,1,9.84,44,12.998,17,5,0
1,0,1,1,9.84,48,8.9981,6,5,1
1,0,1,1,9.84,48,8.9981,4,5,2
1,0,1,1,9.02,51,11.0014,1,5,3
1,0,1,1,8.2,55,6.0032,1,5,4
1,0,1,1,8.2,55,6.0032,18,5,5
1,0,1,1,7.38,59,8.9981,91,5,6
1,0,1,1,7.38,59,8.9981,260,5,7
1,0,1,1,8.2,59,7.0015,428,5,8
1,0,1,2,9.02,60,6.0032,197,5,9
1,0,1,2,9.84,60,0.0,86,5,10
1,0,1,2,10.66,56,8.9981,103,5,11
1,0,1,2,10.66,52,0.0,137,5,12
1,0,1,2,10.66,55,19.9995,120,5,13
1,0,1,2,11.48,57,23.9994,128,5,14
1,0,1,2,12.3,53,12.998,130,5,15
1,0,1,1,12.3,45,19.9995,210,5,16
1,0,1,3,12.3,45,19.9995,387,5,17
1,0,1,3,11.48,55,43.9989,375,5,18
1,0,1,1,10.66,53,15.0013,226,5,19
1,0,1,1,10.66,37,31.0009,179,5,20
1,0,1,1,10.66,37,26.0027,120,5,21
1,0,1,1,9.84,35,22.0028,78,5,22
1,0,1,1,9.02,37,39.0007,31,5,23
1,0,1,1,9.02,37,19.9995,8,6,0
1,0,1,1,8.2,44,16.9979,6,6,1
1,0,1,1,8.2,44,15.0013,4,6,2
1,0,1,1,7.38,51,19.0012,1,6,3
1,0,1,1,7.38,51,19.9995,3,6,4
1,0,1,1,7.38,51,15.0013,25,6,5
1,0,1,1,7.38,51,7.0015,102,6,6
1,0,1,1,6.56,55,8.9981,275,6,7
1,0,1,1,6.56,59,7.0015,501,6,8
1,0,1,1,9.02,47,0.0,233,6,9
1,0,1,1,9.84,44,0.0,129,6,10
1,0,1,1,10.66,41,11.0014,130,6,11
1,0,1,1,10.66,41,7.0015,138,6,12
1,0,1,1,12.3,39,8.9981,164,6,13
1,0,1,1,13.12,36,15.0013,136,6,14
1,0,1,1,13.94,36,19.9995,166,6,15
1,0,1,1,14.76,32,19.0012,250,6,16
1,0,1,1,14.76,34,19.0012,446,6,17
1,0,1,1,13.94,42,22.0028,457,6,18
1,0,1,1,13.94,46,19.9995,287,6,19
1,0,1,1,13.12,49,12.998,187,6,20
1,0,1,1,13.12,49,12.998,148,6,21
1,0,1,1,11.48,56,11.0014,106,6,22
1,0,1,1,11.48,61,15.0013,54,6,23
1,0,1,1,11.48,65,19.0012,15,7,0
1,0,1,1,12.3,61,19.9995,5,7,1
1,0,1,1,12.3,56,19.0012,4,7,2
1,0,1,1,12.3,56,23.9994,3,7,3
1,0,1,1,11.48,61,22.0028,3,7,4
1,0,1,1,11.48,56,19.9995,18,7,5
1,0,1,1,11.48,61,26.0027,108,7,6
1,0,1,1,10.66,65,26.0027,344,7,7
1,0,1,1,11.48,61,19.9995,566,7,8
1,0,1,1,12.3,61,22.0028,264,7,9
1,0,1,1,14.76,50,19.9995,147,7,10
1,0,1,1,17.22,38,19.9995,161,7,11
1,0,1,1,18.04,38,26.0027,215,7,12
1,0,1,1,20.5,34,27.9993,205,7,13
1,0,1,1,21.32,36,22.0028,175,7,14
1,0,1,1,22.14,37,30.0026,209,7,15
1,0,1,1,22.96,37,27.9993,288,7,16
1,0,1,1,22.96,43,32.9975,612,7,17
1,0,1,1,22.96,40,31.0009,544,7,18
1,0,1,1,22.14,42,23.9994,361,7,19
1,0,1,1,20.5,51,16.9979,260,7,20
1,0,1,1,18.04,62,16.9979,188,7,21
1,0,1,1,18.86,59,19.9995,159,7,22
1,0,1,1,18.04,62,22.0028,62,7,23
1,0,1,1,18.04,62,22.0028,46,8,0
1,0,1,1,18.86,63,22.0028,21,8,1
1,0,1,1,18.86,63,26.0027,11,8,2
1,0,1,1,18.86,63,26.0027,3,8,3
1,0,1,1,18.04,72,19.0012,2,8,4
1,0,1,1,17.22,77,15.0013,29,8,5
1,0,1,1,17.22,77,16.9979,109,8,6
1,0,1,1,17.22,77,23.9994,334,8,7
1,0,1,1,18.04,77,26.0027,585,8,8
1,0,1,1,18.86,72,31.0009,301,8,9
1,0,1,1,20.5,68,31.0009,138,8,10
1,0,1,2,22.14,60,31.0009,204,8,11
1,0,1,2,22.96,60,30.0026,251,8,12
1,0,1,2,24.6,49,43.0006,233,8,13
1,0,1,2,25.42,43,43.0006,203,8,14
1,0,1,1,26.24,38,46.0022,185,8,15
1,0,1,2,25.42,41,43.0006,342,8,16
1,0,1,1,25.42,38,43.9989,597,8,17
1,0,1,2,25.42,38,36.9974,590,8,18
1,0,1,2,24.6,40,30.0026,416,8,19
1,0,1,2,24.6,43,26.0027,302,8,20
1,0,1,1,24.6,43,26.0027,233,8,21
1,0,1,1,22.96,49,22.0028,153,8,22
1,0,1,2,22.96,49,30.0026,94,8,23
1,0,1,2,23.78,49,31.0009,54,9,0
1,0,1,3,22.96,52,32.9975,26,9,1
1,0,1,3,19.68,77,27.9993,11,9,2
1,0,1,1,18.86,77,35.0008,7,9,3
1,0,1,3,16.4,66,19.0012,1,9,4
1,0,1,3,16.4,66,19.0012,29,9,5
1,0,1,2,16.4,50,23.9994,85,9,6
1,0,1,2,15.58,40,19.9995,268,9,7
1,0,1,2,13.94,42,35.0008,501,9,8
1,0,1,2,13.94,42,35.0008,284,9,9
1,0,1,2,13.94,36,32.9975,159,9,10
1,0,1,2,14.76,34,23.9994,187,9,11
1,0,1,1,14.76,34,27.9993,201,9,12
1,0,1,2,15.58,29,26.0027,224,9,13
1,0,1,1,17.22,28,31.0009,178,9,14
1,0,1,1,18.86,24,16.9979,238,9,15
1,0,1,1,19.68,23,27.9993,343,9,16
1,0,1,1,18.86,24,26.0027,566,9,17
1,0,1,1,18.04,26,35.0008,470,9,18
1,0,1,1,17.22,28,40.9973,244,9,19
1,0,1,1,15.58,32,23.9994,159,9,20
1,0,1,1,14.76,34,22.0028,141,9,21
1,0,1,1,13.94,31,32.9975,107,9,22
1,0,1,1,13.12,33,19.9995,86,9,23
1,0,0,1,12.3,36,23.9994,77,10,0
1,0,0,1,12.3,36,16.9979,51,10,1
1,0,0,1,10.66,41,16.9979,42,10,2
1,0,0,1,10.66,41,19.9995,16,10,3
1,0,0,1,9.84,41,23.9994,4,10,4
1,0,0,1,9.02,42,19.0012,10,10,5
1,0,0,1,9.02,44,19.0012,12,10,6
1,0,0,1,9.02,44,16.9979,40,10,7
1,0,0,1,9.02,44,19.9995,111,10,8
1,0,0,1,9.84,41,22.0028,148,10,9
1,0,0,1,10.66,35,27.9993,223,10,10
1,0,0,1,12.3,33,22.0028,274,10,11
1,0,0,1,12.3,33,22.0028,329,10,12
1,0,0,1,13.12,29,19.0012,357,10,13
1,0,0,1,13.94,27,19.0012,379,10,14
1,0,0,1,13.94,25,0.0,406,10,15
1,0,0,1,14.76,23,0.0,390,10,16
1,0,0,1,14.76,23,0.0,354,10,17
1,0,0,1,14.76,21,6.0032,297,10,18
1,0,0,1,13.94,25,0.0,184,10,19
1,0,0,1,13.12,33,8.9981,121,10,20
1,0,0,1,12.3,39,15.0013,110,10,21
1,0,0,1,10.66,44,11.0014,100,10,22
1,0,0,1,10.66,41,12.998,83,10,23
1,0,0,1,10.66,44,6.0032,69,11,0
1,0,0,1,9.84,52,11.0014,61,11,1
1,0,0,1,9.84,60,8.9981,66,11,3
1,0,0,1,9.84,60,8.9981,22,11,4
1,0,0,1,9.84,60,11.0014,7,11,5
1,0,0,1,9.84,70,11.0014,10,11,6
1,0,0,1,9.02,69,8.9981,17,11,7
1,0,0,1,9.02,69,8.9981,72,11,8
1,0,0,1,10.66,60,15.0013,90,11,9
1,0,0,1,13.12,49,19.0012,218,11,10
1,0,0,1,14.76,43,19.0012,299,11,11
1,0,0,1,16.4,37,19.9995,410,11,12
1,0,0,1,17.22,41,19.9995,464,11,13
1,0,0,1,18.86,31,19.0012,501,11,14
1,0,0,1,20.5,29,19.9995,487,11,15
1,0,0,1,20.5,31,23.9994,509,11,16
1,0,0,1,21.32,27,19.9995,498,11,17
1,0,0,1,21.32,29,19.0012,389,11,18
1,0,0,1,20.5,31,19.0012,258,11,19
1,0,0,1,18.04,47,15.0013,171,11,20
1,0,0,1,17.22,54,15.0013,147,11,21
1,0,0,1,16.4,54,12.998,94,11,22
1,0,0,1,16.4,50,11.0014,52,11,23
1,0,1,1,15.58,54,12.998,24,12,0
1,0,1,1,15.58,50,8.9981,10,12,1
1,0,1,1,15.58,54,7.0015,9,12,2
1,0,1,1,14.76,50,8.9981,2,12,3
1,0,1,1,13.94,61,12.998,3,12,4
1,0,1,1,13.94,61,12.998,16,12,5
1,0,1,1,13.94,57,7.0015,88,12,6
1,0,1,1,13.94,53,7.0015,268,12,7
1,0,1,1,13.94,61,8.9981,564,12,8
1,0,1,1,15.58,54,11.0014,281,12,9
1,0,1,1,16.4,50,15.0013,137,12,10
1,0,1,1,18.04,44,15.0013,150,12,11
1,0,1,1,19.68,39,15.0013,221,12,12
1,0,1,2,22.14,32,16.9979,250,12,13
1,0,1,2,23.78,32,19.0012,221,12,14
1,0,1,1,22.96,40,8.9981,233,12,15
1,0,1,1,25.42,35,30.0026,332,12,16
1,0,1,2,25.42,38,27.9993,644,12,17
1,0,1,2,24.6,43,12.998,712,12,18
1,0,1,2,22.96,49,15.0013,446,12,19
1,0,1,2,22.96,49,15.0013,286,12,20
1,0,1,2,22.14,56,15.0013,205,12,21
1,0,1,2,22.96,56,15.0013,133,12,22
1,0,1,1,22.96,56,15.0013,63,12,23
1,0,1,2,22.96,52,12.998,26,13,0
1,0,1,2,21.32,59,15.0013,16,13,1
1,0,1,3,21.32,72,19.9995,1,13,2
1,0,1,3,21.32,72,19.9995,2,13,3
1,0,1,2,18.86,82,12.998,1,13,4
1,0,1,2,18.86,82,12.998,24,13,5
1,0,1,3,18.86,82,12.998,113,13,6
1,0,1,2,18.86,82,19.0012,308,13,7
1,0,1,1,18.86,82,19.0012,593,13,8
1,0,1,1,19.68,82,19.0012,342,13,9
1,0,1,1,21.32,77,15.0013,143,13,10
1,0,1,1,22.14,73,19.0012,219,13,11
1,0,1,1,24.6,60,19.0012,244,13,12
1,0,1,1,24.6,60,26.0027,233,13,13
1,0,1,1,26.24,53,22.0028,212,13,14
1,0,1,1,28.7,39,15.0013,264,13,15
1,0,1,1,29.52,34,26.0027,365,13,16
1,0,1,1,28.7,37,7.0015,676,13,17
1,0,1,1,28.7,34,19.9995,734,13,18
1,0,1,1,26.24,47,15.0013,479,13,19
1,0,1,1,24.6,49,11.0014,351,13,20
1,0,1,1,23.78,56,7.0015,244,13,21
1,0,1,1,22.96,60,6.0032,170,13,22
1,0,1,1,22.96,56,8.9981,87,13,23
1,0,1,1,22.14,60,7.0015,39,14,0
1,0,1,1,21.32,63,6.0032,27,14,1
1,0,1,1,20.5,68,12.998,2,14,2
1,0,1,1,19.68,72,12.998,4,14,3
1,0,1,1,19.68,67,6.0032,5,14,4
1,0,1,1,18.04,82,8.9981,27,14,5
1,0,1,1,18.04,82,6.0032,121,14,6
1,0,1,1,18.04,82,7.0015,368,14,7
1,0,1,1,18.04,82,0.0,662,14,8
1,0,1,1,21.32,68,0.0,351,14,9
1,0,1,1,22.96,56,7.0015,188,14,10
1,0,1,2,25.42,41,11.0014,220,14,11
1,0,1,2,26.24,29,0.0,267,14,12
1,0,1,1,27.06,27,15.0013,254,14,13
1,0,1,1,28.7,23,22.0028,224,14,14
1,0,1,1,28.7,24,0.0,283,14,15
1,0,1,1,29.52,25,12.998,356,14,16
1,0,1,1,28.7,28,6.0032,782,14,17
1,0,1,1,28.7,32,0.0,749,14,18
1,0,1,1,26.24,33,11.0014,472,14,19
1,0,1,1,25.42,35,7.0015,330,14,20
1,0,1,1,24.6,40,6.0032,288,14,21
1,0,1,1,21.32,55,8.9981,202,14,22
1,0,1,1,22.96,43,11.0014,91,14,23
1,0,1,1,22.14,49,8.9981,60,15,0
1,0,1,1,20.5,59,7.0015,23,15,1
1,0,1,1,20.5,59,0.0,19,15,2
1,0,1,1,20.5,63,0.0,7,15,3
1,0,1,1,18.04,77,7.0015,14,15,4
1,0,1,1,18.86,67,0.0,26,15,5
1,0,1,1,18.04,72,6.0032,117,15,6
1,0,1,1,18.04,72,6.0032,381,15,7
1,0,1,1,18.04,77,7.0015,623,15,8
1,0,1,1,19.68,77,6.0032,315,15,9
1,0,1,1,21.32,68,7.0015,164,15,10
1,0,1,1,22.96,60,8.9981,211,15,11
1,0,1,2,25.42,50,8.9981,265,15,12
1,0,1,2,27.06,41,6.0032,273,15,13
1,0,1,2,29.52,30,7.0015,258,15,14
1,0,1,1,29.52,32,15.0013,287,15,15
1,0,1,1,29.52,37,26.0027,426,15,16
