datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,heure,month,year
2011-09-13 12:00:00,3,0,1,1,29.52,58,15.0013,187,12,9,2011
2011-09-13 13:00:00,3,0,1,1,30.34,51,19.0012,184,13,9,2011
2011-09-13 14:00:00,3,0,1,1,30.34,51,22.0028,190,14,9,2011
2011-09-13 15:00:00,3,0,1,1,30.34,51,19.9995,180,15,9,2011
2011-09-13 16:00:00,3,0,1,1,30.34,51,15.0013,292,16,9,2011
2011-09-13 17:00:00,3,0,1,1,30.34,51,15.0013,579,17,9,2011
2011-09-13 18:00:00,3,0,1,1,28.7,61,11.0014,539,18,9,2011
2011-09-13 19:00:00,3,0,1,1,27.88,69,11.0014,396,19,9,2011
2011-09-13 20:00:00,3,0,1,1,27.06,74,12.998,272,20,9,2011
2011-09-13 21:00:00,3,0,1,1,26.24,78,11.0014,245,21,9,2011
2011-09-13 22:00:00,3,0,1,1,26.24,78,8.9981,144,22,9,2011
2011-09-13 23:00:00,3,0,1,1,26.24,78,7.0015,74,23,9,2011
2011-09-14 00:00:00,3,0,1,1,25.42,78,6.0032,33,0,9,2011
2011-09-14 01:00:00,3,0,1,1,25.42,78,6.0032,8,1,9,2011
2011-09-14 02:00:00,3,0,1,1,24.6,83,0.0,5,2,9,2011
2011-09-14 03:00:00,3,0,1,1,24.6,88,8.9981,8,3,9,2011
2011-09-14 04:00:00,3,0,1,1,24.6,83,6.0032,9,4,9,2011
2011-09-14 05:00:00,3,0,1,1,23.78,88,7.0015,31,5,9,2011
2011-09-14 06:00:00,3,0,1,1,23.78,88,7.0015,145,6,9,2011
2011-09-14 07:00:00,3,0,1,1,24.6,83,7.0015,370,7,9,2011
2011-09-14 08:00:00,3,0,1,1,25.42,83,11.0014,429,8,9,2011
2011-09-14 09:00:00,3,0,1,1,26.24,78,11.0014,202,9,9,2011
2011-09-14 10:00:00,3,0,1,1,28.7,70,8.9981,142,10,9,2011
2011-09-14 11:00:00,3,0,1,1,29.52,66,11.0014,164,11,9,2011
2011-09-14 12:00:00,3,0,1,1,30.34,58,15.0013,212,12,9,2011
2011-09-14 13:00:00,3,0,1,1,31.16,55,16.9979,178,13,9,2011
2011-09-14 14:00:00,3,0,1,1,31.98,52,15.0013,124,14,9,2011
2011-09-14 15:00:00,3,0,1,1,31.98,49,16.9979,176,15,9,2011
2011-09-14 16:00:00,3,0,1,1,31.16,52,19.0012,277,16,9,2011
2011-09-14 17:00:00,3,0,1,1,31.16,52,19.0012,599,17,9,2011
2011-09-14 18:00:00,3,0,1,1,29.52,62,11.0014,586,18,9,2011
2011-09-14 19:00:00,3,0,1,2,28.7,70,7.0015,381,19,9,2011
2011-09-14 20:00:00,3,0,1,2,29.52,58,27.9993,261,20,9,2011
2011-09-14 21:00:00,3,0,1,2,27.06,65,15.0013,213,21,9,2011
2011-09-14 22:00:00,3,0,1,2,27.06,65,8.9981,160,22,9,2011
2011-09-14 23:00:00,3,0,1,2,26.24,69,7.0015,72,23,9,2011
2011-09-15 00:00:00,3,0,1,1,26.24,69,8.9981,37,0,9,2011
2011-09-15 01:00:00,3,0,1,1,26.24,69,11.0014,20,1,9,2011
2011-09-15 02:00:00,3,0,1,1,25.42,73,7.0015,5,2,9,2011
2011-09-15 03:00:00,3,0,1,1,25.42,73,6.0032,8,3,9,2011
2011-09-15 04:00:00,3,0,1,1,24.6,78,7.0015,7,4,9,2011
2011-09-15 05:00:00,3,0,1,1,24.6,78,0.0,31,5,9,2011
2011-09-15 06:00:00,3,0,1,2,24.6,83,16.9979,124,6,9,2011
2011-09-15 07:00:00,3,0,1,2,25.42,78,12.998,338,7,9,2011
2011-09-15 08:00:00,3,0,1,1,26.24,73,8.9981,391,8,9,2011
2011-09-15 09:00:00,3,0,1,2,26.24,73,23.9994,209,9,9,2011
2011-09-15 10:00:00,3,0,1,2,27.06,69,16.9979,121,10,9,2011
2011-09-15 11:00:00,3,0,1,2,27.88,65,8.9981,159,11,9,2011
2011-09-15 12:00:00,3,0,1,2,27.06,69,19.9995,179,12,9,2011
2011-09-15 13:00:00,3,0,1,2,26.24,65,19.0012,189,13,9,2011
2011-09-15 14:00:00,3,0,1,2,26.24,65,27.9993,170,14,9,2011
2011-09-15 15:00:00,3,0,1,2,24.6,69,27.9993,135,15,9,2011
2011-09-15 16:00:00,3,0,1,2,22.14,77,31.0009,222,16,9,2011
2011-09-15 17:00:00,3,0,1,3,19.68,82,31.0009,261,17,9,2011
2011-09-15 18:00:00,3,0,1,3,19.68,67,40.9973,244,18,9,2011
2011-09-15 19:00:00,3,0,1,1,18.86,67,31.0009,232,19,9,2011
2011-09-15 20:00:00,3,0,1,1,18.86,63,22.0028,248,20,9,2011
2011-09-15 21:00:00,3,0,1,1,18.86,63,22.0028,145,21,9,2011
2011-09-15 22:00:00,3,0,1,1,18.04,67,19.0012,115,22,9,2011
2011-09-15 23:00:00,3,0,1,1,18.04,67,15.0013,69,23,9,2011
2011-09-16 00:00:00,3,0,1,1,17.22,71,15.0013,48,0,9,2011
2011-09-16 01:00:00,3,0,1,1,17.22,67,12.998,26,1,9,2011
2011-09-16 02:00:00,3,0,1,1,16.4,71,19.0012,10,2,9,2011
2011-09-16 03:00:00,3,0,1,1,16.4,71,16.9979,6,3,9,2011
2011-09-16 04:00:00,3,0,1,1,16.4,71,19.0012,4,4,9,2011
2011-09-16 05:00:00,3,0,1,1,15.58,76,12.998,32,5,9,2011
2011-09-16 06:00:00,3,0,1,1,15.58,71,15.0013,93,6,9,2011
2011-09-16 07:00:00,3,0,1,1,16.4,71,19.0012,299,7,9,2011
2011-09-16 08:00:00,3,0,1,1,17.22,67,15.0013,409,8,9,2011
2011-09-16 09:00:00,3,0,1,1,18.86,55,16.9979,210,9,9,2011
2011-09-16 10:00:00,3,0,1,2,20.5,51,19.0012,140,10,9,2011
2011-09-16 11:00:00,3,0,1,2,20.5,51,8.9981,179,11,9,2011
2011-09-16 12:00:00,3,0,1,2,21.32,45,0.0,251,12,9,2011
2011-09-16 13:00:00,3,0,1,2,22.14,42,0.0,223,13,9,2011
2011-09-16 14:00:00,3,0,1,2,22.14,45,11.0014,225,14,9,2011
2011-09-16 15:00:00,3,0,1,2,22.14,45,15.0013,203,15,9,2011
2011-09-16 16:00:00,3,0,1,2,21.32,48,11.0014,358,16,9,2011
2011-09-16 17:00:00,3,0,1,2,21.32,48,8.9981,566,17,9,2011
2011-09-16 18:00:00,3,0,1,2,21.32,52,11.0014,482,18,9,2011
2011-09-16 19:00:00,3,0,1,2,20.5,55,11.0014,315,19,9,2011
2011-09-16 20:00:00,3,0,1,2,20.5,55,0.0,225,20,9,2011
2011-09-16 21:00:00,3,0,1,2,20.5,63,0.0,163,21,9,2011
2011-09-16 22:00:00,3,0,1,1,19.68,67,6.0032,167,22,9,2011
2011-09-16 23:00:00,3,0,1,1,20.5,59,0.0,126,23,9,2011
2011-09-17 00:00:00,3,0,0,1,18.86,72,11.0014,108,0,9,2011
2011-09-17 01:00:00,3,0,0,1,18.86,72,7.0015,80,1,9,2011
2011-09-17 02:00:00,3,0,0,1,18.86,82,6.0032,79,2,9,2011
2011-09-17 03:00:00,3,0,0,1,18.86,72,8.9981,28,3,9,2011
2011-09-17 04:00:00,3,0,0,1,18.86,72,8.9981,5,4,9,2011
2011-09-17 05:00:00,3,0,0,1,18.86,72,11.0014,5,5,9,2011
2011-09-17 06:00:00,3,0,0,2,18.86,72,15.0013,22,6,9,2011
2011-09-17 07:00:00,3,0,0,2,18.86,77,12.998,37,7,9,2011
2011-09-17 08:00:00,3,0,0,2,18.86,77,16.9979,108,8,9,2011
2011-09-17 09:00:00,3,0,0,2,19.68,67,15.0013,177,9,9,2011
2011-09-17 10:00:00,3,0,0,2,20.5,68,19.0012,249,10,9,2011
2011-09-17 11:00:00,3,0,0,2,21.32,68,15.0013,367,11,9,2011
2011-09-17 12:00:00,3,0,0,2,21.32,67,15.0013,372,12,9,2011
2011-09-17 13:00:00,3,0,0,2,21.32,68,12.998,349,13,9,2011
2011-09-17 14:00:00,3,0,0,2,21.32,72,12.998,297,14,9,2011
2011-09-17 15:00:00,3,0,0,2,21.32,72,12.998,354,15,9,2011
2011-09-17 16:00:00,3,0,0,1,22.14,68,16.9979,305,16,9,2011
2011-09-17 17:00:00,3,0,0,1,21.32,72,15.0013,359,17,9,2011
2011-09-17 18:00:00,3,0,0,2,21.32,72,15.0013,329,18,9,2011
2011-09-17 19:00:00,3,0,0,1,21.32,68,8.9981,256,19,9,2011
2011-09-17 20:00:00,3,0,0,1,21.32,68,8.9981,176,20,9,2011
2011-09-17 21:00:00,3,0,0,2,20.5,72,12.998,170,21,9,2011
2011-09-17 22:00:00,3,0,0,1,20.5,72,15.0013,143,22,9,2011
2011-09-17 23:00:00,3,0,0,1,18.86,82,11.0014,136,23,9,2011
2011-09-18 00:00:00,3,0,0,1,18.86,77,15.0013,112,0,9,2011
2011-09-18 01:00:00,3,0,0,1,18.86,77,15.0013,79,1,9,2011
2011-09-18 02:00:00,3,0,0,1,18.04,82,16.9979,89,2,9,2011
2011-09-18 03:00:00,3,0,0,1,18.04,82,12.998,36,3,9,2011
2011-09-18 04:00:00,3,0,0,1,18.04,77,15.0013,1,4,9,2011
2011-09-18 05:00:00,3,0,0,1,18.04,77,15.0013,6,5,9,2011
2011-09-18 06:00:00,3,0,0,1,18.04,77,16.9979,12,6,9,2011
2011-09-18 07:00:00,3,0,0,1,18.86,72,15.0013,44,7,9,2011
2011-09-18 08:00:00,3,0,0,1,18.86,72,16.9979,69,8,9,2011
2011-09-18 09:00:00,3,0,0,1,19.68,67,16.9979,140,9,9,2011
2011-09-18 10:00:00,3,0,0,1,20.5,72,11.0014,260,10,9,2011
2011-09-18 11:00:00,3,0,0,1,21.32,68,15.0013,317,11,9,2011
2011-09-18 12:00:00,3,0,0,1,22.14,64,8.9981,364,12,9,2011
2011-09-18 13:00:00,3,0,0,1,22.96,60,8.9981,376,13,9,2011
2011-09-18 14:00:00,3,0,0,2,23.78,56,8.9981,311,14,9,2011
2011-09-18 15:00:00,3,0,0,2,23.78,60,8.9981,365,15,9,2011
2011-09-18 16:00:00,3,0,0,2,22.96,64,11.0014,369,16,9,2011
2011-09-18 17:00:00,3,0,0,2,22.96,64,12.998,325,17,9,2011
2011-09-18 18:00:00,3,0,0,2,22.96,60,7.0015,289,18,9,2011
2011-09-18 19:00:00,3,0,0,2,22.14,68,7.0015,245,19,9,2011
2011-09-18 20:00:00,3,0,0,2,22.14,68,6.0032,180,20,9,2011
2011-09-18 21:00:00,3,0,0,2,22.14,68,6.0032,147,21,9,2011
2011-09-18 22:00:00,3,0,0,2,22.14,68,6.0032,84,22,9,2011
2011-09-18 23:00:00,3,0,0,1,22.14,68,12.998,54,23,9,2011
2011-09-19 00:00:00,3,0,1,2,21.32,72,11.0014,37,0,9,2011
2011-09-19 01:00:00,3,0,1,2,21.32,72,7.0015,10,1,9,2011
2011-09-19 02:00:00,3,0,1,2,21.32,72,8.9981,13,2,9,2011
2011-09-19 03:00:00,3,0,1,2,20.5,77,8.9981,5,3,9,2011
2011-09-19 04:00:00,3,0,1,2,20.5,77,11.0014,8,4,9,2011
2011-09-19 05:00:00,3,0,1,2,20.5,77,12.998,28,5,9,2011
2011-09-19 06:00:00,3,0,1,1,20.5,77,15.0013,113,6,9,2011
2011-09-19 07:00:00,3,0,1,2,20.5,82,15.0013,332,7,9,2011
2011-09-19 08:00:00,3,0,1,2,21.32,77,8.9981,420,8,9,2011
2011-09-19 09:00:00,3,0,1,2,22.14,68,11.0014,215,9,9,2011
2011-09-19 10:00:00,3,0,1,2,22.96,64,8.9981,105,10,9,2011
2011-09-19 11:00:00,3,0,1,2,23.78,64,11.0014,139,11,9,2011
2011-09-19 12:00:00,3,0,1,2,23.78,60,6.0032,189,12,9,2011
2011-09-19 13:00:00,3,0,1,2,24.6,60,0.0,177,13,9,2011
2011-09-19 14:00:00,3,0,1,2,24.6,60,12.998,188,14,9,2011
2011-09-19 15:00:00,3,0,1,2,24.6,60,15.0013,187,15,9,2011
2011-09-19 16:00:00,3,0,1,2,24.6,60,11.0014,263,16,9,2011
2011-09-19 17:00:00,3,0,1,2,23.78,64,8.9981,568,17,9,2011
2011-09-19 18:00:00,3,0,1,2,22.96,68,8.9981,540,18,9,2011
2011-09-19 19:00:00,3,0,1,2,22.96,68,7.0015,374,19,9,2011
2011-09-19 20:00:00,3,0,1,2,22.96,68,8.9981,231,20,9,2011
2011-09-19 21:00:00,3,0,1,2,22.96,68,11.0014,200,21,9,2011
2011-09-19 22:00:00,3,0,1,2,22.96,68,11.0014,129,22,9,2011
2011-09-19 23:00:00,3,0,1,2,22.96,73,12.998,68,23,9,2011
2011-10-01 00:00:00,4,0,0,1,20.5,63,26.0027,130,0,10,2011
2011-10-01 01:00:00,4,0,0,1,19.68,67,22.0028,58,1,10,2011
2011-10-01 02:00:00,4,0,0,1,18.86,63,27.9993,67,2,10,2011
2011-10-01 03:00:00,4,0,0,1,18.86,59,27.9993,25,3,10,2011
2011-10-01 04:00:00,4,0,0,1,18.04,58,27.9993,8,4,10,2011
2011-10-01 05:00:00,4,0,0,2,18.04,62,19.9995,5,5,10,2011
2011-10-01 06:00:00,4,0,0,1,17.22,67,22.0028,19,6,10,2011
2011-10-01 07:00:00,4,0,0,3,17.22,67,16.9979,36,7,10,2011
2011-10-01 08:00:00,4,0,0,2,16.4,76,22.0028,67,8,10,2011
2011-10-01 09:00:00,4,0,0,3,16.4,82,23.9994,129,9,10,2011
2011-10-01 10:00:00,4,0,0,3,16.4,76,23.9994,121,10,10,2011
2011-10-01 11:00:00,4,0,0,3,15.58,82,22.0028,132,11,10,2011
2011-10-01 12:00:00,4,0,0,2,16.4,82,16.9979,158,12,10,2011
2011-10-01 13:00:00,4,0,0,2,16.4,82,22.0028,125,13,10,2011
2011-10-01 14:00:00,4,0,0,2,17.22,71,23.9994,180,14,10,2011
2011-10-01 15:00:00,4,0,0,2,17.22,71,19.0012,195,15,10,2011
2011-10-01 16:00:00,4,0,0,2,16.4,76,19.9995,223,16,10,2011
2011-10-01 17:00:00,4,0,0,3,16.4,76,12.998,228,17,10,2011
2011-10-01 18:00:00,4,0,0,3,15.58,87,15.0013,140,18,10,2011
2011-10-01 19:00:00,4,0,0,2,15.58,82,12.998,126,19,10,2011
2011-10-01 20:00:00,4,0,0,3,14.76,87,7.0015,66,20,10,2011
2011-10-01 21:00:00,4,0,0,3,14.76,87,7.0015,56,21,10,2011
2011-10-01 22:00:00,4,0,0,2,14.76,93,15.0013,70,22,10,2011
2011-10-01 23:00:00,4,0,0,3,14.76,93,15.0013,65,23,10,2011
2011-10-02 00:00:00,4,0,0,3,14.76,93,19.9995,47,0,10,2011
2011-10-02 01:00:00,4,0,0,3,13.94,87,16.9979,24,1,10,2011
2011-10-02 02:00:00,4,0,0,3,13.94,87,19.9995,30,2,10,2011
2011-10-02 03:00:00,4,0,0,3,13.94,87,19.0012,9,3,10,2011
2011-10-02 04:00:00,4,0,0,2,13.94,87,16.9979,7,4,10,2011
2011-10-02 05:00:00,4,0,0,1,13.12,87,19.0012,7,5,10,2011
2011-10-02 06:00:00,4,0,0,1,13.12,81,11.0014,15,6,10,2011
2011-10-02 07:00:00,4,0,0,1,13.94,76,12.998,29,7,10,2011
2011-10-02 08:00:00,4,0,0,2,13.94,76,12.998,64,8,10,2011
2011-10-02 09:00:00,4,0,0,1,14.76,76,23.9994,115,9,10,2011
2011-10-02 10:00:00,4,0,0,2,14.76,71,19.0012,248,10,10,2011
2011-10-02 11:00:00,4,0,0,2,15.58,66,16.9979,292,11,10,2011
2011-10-02 12:00:00,4,0,0,2,16.4,62,12.998,321,12,10,2011
2011-10-02 13:00:00,4,0,0,3,16.4,62,15.0013,308,13,10,2011
2011-10-02 14:00:00,4,0,0,3,14.76,81,11.0014,256,14,10,2011
2011-10-02 15:00:00,4,0,0,3,14.76,81,16.9979,173,15,10,2011
2011-10-02 16:00:00,4,0,0,3,14.76,87,12.998,206,16,10,2011
2011-10-02 17:00:00,4,0,0,3,14.76,87,11.0014,167,17,10,2011
2011-10-02 18:00:00,4,0,0,2,14.76,81,12.998,174,18,10,2011
2011-10-02 19:00:00,4,0,0,2,15.58,76,11.0014,162,19,10,2011
2011-10-02 20:00:00,4,0,0,2,14.76,76,16.9979,87,20,10,2011
2011-10-02 21:00:00,4,0,0,1,14.76,71,15.0013,88,21,10,2011
2011-10-02 22:00:00,4,0,0,3,14.76,81,6.0032,64,22,10,2011
2011-10-02 23:00:00,4,0,0,1,14.76,81,6.0032,25,23,10,2011
2011-10-03 00:00:00,4,0,1,1,13.94,87,7.0015,16,0,10,2011
2011-10-03 01:00:00,4,0,1,1,14.76,81,6.0032,6,1,10,2011
2011-10-03 02:00:00,4,0,1,1,14.76,76,7.0015,4,2,10,2011
2011-10-03 03:00:00,4,0,1,1,14.76,81,0.0,7,3,10,2011
2011-10-03 04:00:00,4,0,1,1,13.94,87,7.0015,8,4,10,2011
2011-10-03 05:00:00,4,0,1,2,14.76,76,7.0015,21,5,10,2011
2011-10-03 06:00:00,4,0,1,2,14.76,71,0.0,94,6,10,2011
2011-10-03 07:00:00,4,0,1,2,14.76,71,8.9981,249,7,10,2011
2011-10-03 08:00:00,4,0,1,2,14.76,71,7.0015,372,8,10,2011
2011-10-03 09:00:00,4,0,1,2,16.4,66,6.0032,153,9,10,2011
2011-10-03 10:00:00,4,0,1,2,16.4,66,7.0015,101,10,10,2011
2011-10-03 11:00:00,4,0,1,2,16.4,71,15.0013,126,11,10,2011
2011-10-03 12:00:00,4,0,1,2,16.4,71,8.9981,147,12,10,2011
2011-10-03 13:00:00,4,0,1,3,17.22,67,11.0014,118,13,10,2011
2011-10-03 14:00:00,4,0,1,3,16.4,76,0.0,120,14,10,2011
2011-10-03 15:00:00,4,0,1,3,16.4,76,0.0,101,15,10,2011
2011-10-03 16:00:00,4,0,1,2,16.4,76,7.0015,218,16,10,2011
2011-10-03 17:00:00,4,0,1,2,16.4,76,11.0014,495,17,10,2011
2011-10-03 18:00:00,4,0,1,2,16.4,76,11.0014,412,18,10,2011
2011-10-03 19:00:00,4,0,1,1,16.4,76,0.0,315,19,10,2011
2011-10-03 20:00:00,4,0,1,3,16.4,82,0.0,204,20,10,2011
2011-10-03 21:00:00,4,0,1,2,16.4,82,0.0,138,21,10,2011
2011-10-03 22:00:00,4,0,1,2,16.4,82,0.0,91,22,10,2011
2011-10-03 23:00:00,4,0,1,2,16.4,82,7.0015,54,23,10,2011
2011-10-04 00:00:00,4,0,1,2,16.4,87,6.0032,27,0,10,2011
2011-10-04 01:00:00,4,0,1,2,16.4,87,7.0015,9,1,10,2011
2011-10-04 02:00:00,4,0,1,2,16.4,87,0.0,3,2,10,2011
2011-10-04 03:00:00,4,0,1,1,16.4,82,7.0015,6,3,10,2011
2011-10-04 04:00:00,4,0,1,1,16.4,82,6.0032,7,4,10,2011
2011-10-04 05:00:00,4,0,1,1,16.4,82,8.9981,27,5,10,2011
2011-10-04 06:00:00,4,0,1,1,16.4,82,7.0015,112,6,10,2011
2011-10-04 07:00:00,4,0,1,1,17.22,82,19.0012,309,7,10,2011
2011-10-04 08:00:00,4,0,1,1,18.04,77,15.0013,400,8,10,2011
2011-10-04 09:00:00,4,0,1,1,18.86,67,16.9979,187,9,10,2011
2011-10-04 10:00:00,4,0,1,1,19.68,67,19.0012,126,10,10,2011
2011-10-04 11:00:00,4,0,1,1,22.14,64,19.0012,124,11,10,2011
2011-10-04 12:00:00,4,0,1,1,22.96,56,19.9995,199,12,10,2011
2011-10-04 13:00:00,4,0,1,1,22.96,56,19.9995,173,13,10,2011
2011-10-04 14:00:00,4,0,1,1,23.78,53,16.9979,183,14,10,2011
2011-10-04 15:00:00,4,0,1,1,23.78,56,19.0012,194,15,10,2011
2011-10-04 16:00:00,4,0,1,1,23.78,56,22.0028,309,16,10,2011
2011-10-04 17:00:00,4,0,1,1,22.96,60,26.0027,585,17,10,2011
2011-10-04 18:00:00,4,0,1,1,22.14,64,19.0012,524,18,10,2011
2011-10-04 19:00:00,4,0,1,1,21.32,68,15.0013,345,19,10,2011
2011-10-04 20:00:00,4,0,1,1,21.32,68,15.0013,261,20,10,2011
2011-10-04 21:00:00,4,0,1,1,20.5,72,8.9981,166,21,10,2011
2011-10-04 22:00:00,4,0,1,1,20.5,72,8.9981,114,22,10,2011
2011-10-04 23:00:00,4,0,1,1,19.68,77,8.9981,66,23,10,2011
2011-10-05 00:00:00,4,0,1,1,19.68,77,8.9981,43,0,10,2011
2011-10-05 01:00:00,4,0,1,1,19.68,77,11.0014,11,1,10,2011
2011-10-05 02:00:00,4,0,1,1,18.86,82,11.0014,3,2,10,2011
2011-10-05 03:00:00,4,0,1,1,18.86,82,7.0015,6,3,10,2011
2011-10-05 04:00:00,4,0,1,1,18.04,88,0.0,5,4,10,2011
2011-10-05 05:00:00,4,0,1,1,18.04,82,8.9981,32,5,10,2011
2011-10-05 06:00:00,4,0,1,1,18.04,82,7.0015,117,6,10,2011
2011-10-05 07:00:00,4,0,1,1,18.86,77,7.0015,301,7,10,2011
2011-10-05 08:00:00,4,0,1,1,21.32,63,0.0,467,8,10,2011
2011-10-05 09:00:00,4,0,1,1,22.14,60,19.9995,219,9,10,2011
2011-10-05 10:00:00,4,0,1,1,22.96,56,26.0027,133,10,10,2011
2011-10-05 11:00:00,4,0,1,1,24.6,46,19.0012,170,11,10,2011
2011-10-05 12:00:00,4,0,1,1,25.42,43,22.0028,214,12,10,2011
2011-10-05 13:00:00,4,0,1,1,26.24,41,15.0013,219,13,10,2011
2011-10-05 14:00:00,4,0,1,1,26.24,41,19.0012,190,14,10,2011
2011-10-05 15:00:00,4,0,1,1,26.24,47,19.0012,182,15,10,2011
2011-10-05 16:00:00,4,0,1,1,26.24,47,22.0028,282,16,10,2011
2011-10-05 17:00:00,4,0,1,1,26.24,47,16.9979,591,17,10,2011
2011-10-05 18:00:00,4,0,1,1,24.6,53,11.0014,593,18,10,2011
2011-10-05 19:00:00,4,0,1,1,23.78,56,8.9981,374,19,10,2011
2011-10-05 20:00:00,4,0,1,1,21.32,77,11.0014,246,20,10,2011
2011-10-05 21:00:00,4,0,1,1,20.5,82,7.0015,201,21,10,2011
2011-10-05 22:00:00,4,0,1,1,21.32,72,0.0,154,22,10,2011
2011-10-05 23:00:00,4,0,1,1,20.5,77,7.0015,73,23,10,2011
2011-10-06 00:00:00,4,0,1,1,20.5,72,12.998,40,0,10,2011
2011-10-06 01:00:00,4,0,1,1,19.68,63,12.998,22,1,10,2011
2011-10-06 02:00:00,4,0,1,1,18.86,67,12.998,10,2,10,2011
2011-10-06 03:00:00,4,0,1,1,18.04,67,15.0013,5,3,10,2011
2011-10-06 04:00:00,4,0,1,1,18.04,62,19.0012,5,4,10,2011
2011-10-06 05:00:00,4,0,1,1,17.22,62,12.998,24,5,10,2011
2011-10-06 06:00:00,4,0,1,1,16.4,66,12.998,114,6,10,2011
2011-10-06 07:00:00,4,0,1,1,17.22,62,12.998,302,7,10,2011
2011-10-06 08:00:00,4,0,1,1,18.04,62,11.0014,457,8,10,2011
2011-10-06 09:00:00,4,0,1,1,18.86,63,12.998,208,9,10,2011
2011-10-06 10:00:00,4,0,1,1,21.32,52,0.0,129,10,10,2011
2011-10-06 11:00:00,4,0,1,1,22.14,49,0.0,144,11,10,2011
2011-10-06 12:00:00,4,0,1,1,22.96,49,6.0032,226,12,10,2011
2011-10-06 13:00:00,4,0,1,1,22.96,46,6.0032,191,13,10,2011
2011-10-06 14:00:00,4,0,1,1,23.78,43,6.0032,195,14,10,2011
2011-10-06 15:00:00,4,0,1,1,23.78,46,8.9981,219,15,10,2011
2011-10-06 16:00:00,4,0,1,1,23.78,49,12.998,323,16,10,2011
2011-10-06 17:00:00,4,0,1,1,22.96,52,8.9981,568,17,10,2011
2011-10-06 18:00:00,4,0,1,1,22.14,64,6.0032,538,18,10,2011
2011-10-06 19:00:00,4,0,1,1,21.32,59,7.0015,343,19,10,2011
2011-10-06 20:00:00,4,0,1,1,20.5,77,7.0015,260,20,10,2011
2011-10-06 21:00:00,4,0,1,1,18.86,88,6.0032,195,21,10,2011
2011-10-06 22:00:00,4,0,1,1,18.86,82,0.0,148,22,10,2011
2011-10-06 23:00:00,4,0,1,1,18.04,88,6.0032,99,23,10,2011
2011-10-07 00:00:00,4,0,1,1,18.04,88,0.0,67,0,10,2011
2011-10-07 01:00:00,4,0,1,1,18.04,88,0.0,28,1,10,2011
2011-10-07 02:00:00,4,0,1,1,17.22,88,0.0,5,2,10,2011
2011-10-07 03:00:00,4,0,1,1,16.4,87,0.0,10,3,10,2011
2011-10-07 04:00:00,4,0,1,1,16.4,87,7.0015,5,4,10,2011
2011-10-07 05:00:00,4,0,1,1,17.22,82,0.0,27,5,10,2011
2011-10-07 06:00:00,4,0,1,1,17.22,88,0.0,87,6,10,2011
2011-10-07 07:00:00,4,0,1,1,17.22,94,0.0,242,7,10,2011
2011-10-07 08:00:00,4,0,1,1,18.86,82,0.0,417,8,10,2011
2011-10-07 09:00:00,4,0,1,1,19.68,77,0.0,241,9,10,2011
2011-10-07 10:00:00,4,0,1,1,21.32,68,6.0032,174,10,10,2011
2011-10-07 11:00:00,4,0,1,1,22.96,63,0.0,230,11,10,2011
2011-10-07 12:00:00,4,0,1,1,24.6,53,0.0,235,12,10,2011
2011-10-07 13:00:00,4,0,1,1,24.6,46,0.0,305,13,10,2011
2011-10-07 14:00:00,4,0,1,1,25.42,50,0.0,256,14,10,2011
2011-10-07 15:00:00,4,0,1,1,27.06,41,0.0,270,15,10,2011
2011-10-07 16:00:00,4,0,1,1,26.24,44,0.0,419,16,10,2011
2011-10-07 17:00:00,4,0,1,1,24.6,56,16.9979,563,17,10,2011
2011-10-07 18:00:00,4,0,1,1,22.96,60,6.0032,465,18,10,2011
2011-10-07 19:00:00,4,0,1,1,22.96,52,0.0,294,19,10,2011
2011-10-07 20:00:00,4,0,1,1,22.14,49,0.0,197,20,10,2011
2011-10-07 21:00:00,4,0,1,1,20.5,68,0.0,166,21,10,2011
2011-10-07 22:00:00,4,0,1,1,20.5,68,0.0,146,22,10,2011
2011-10-07 23:00:00,4,0,1,1,20.5,63,0.0,136,23,10,2011
2011-10-08 00:00:00,4,0,0,1,19.68,72,0.0,89,0,10,2011
2011-10-08 01:00:00,4,0,0,1,18.86,82,0.0,65,1,10,2011
2011-10-08 02:00:00,4,0,0,1,18.86,82,0.0,45,2,10,2011
2011-10-08 03:00:00,4,0,0,1,18.04,88,0.0,20,3,10,2011
2011-10-08 04:00:00,4,0,0,1,17.22,94,8.9981,10,4,10,2011
2011-10-08 05:00:00,4,0,0,1,17.22,88,7.0015,8,5,10,2011
2011-10-08 06:00:00,4,0,0,1,17.22,94,0.0,22,6,10,2011
2011-10-08 07:00:00,4,0,0,1,17.22,94,6.0032,73,7,10,2011
2011-10-08 08:00:00,4,0,0,1,18.86,82,0.0,103,8,10,2011
2011-10-08 09:00:00,4,0,0,1,20.5,77,0.0,217,9,10,2011
2011-10-08 10:00:00,4,0,0,1,21.32,77,0.0,337,10,10,2011
2011-10-08 11:00:00,4,0,0,1,23.78,56,0.0,397,11,10,2011
2011-10-08 12:00:00,4,0,0,1,25.42,35,0.0,446,12,10,2011
2011-10-08 13:00:00,4,0,0,1,25.42,46,7.0015,485,13,10,2011
2011-10-08 14:00:00,4,0,0,1,25.42,50,6.0032,465,14,10,2011
2011-10-08 15:00:00,4,0,0,1,27.06,39,0.0,496,15,10,2011
2011-10-08 16:00:00,4,0,0,1,26.24,44,6.0032,451,16,10,2011
2011-10-08 17:00:00,4,0,0,1,25.42,50,8.9981,393,17,10,2011
